Frame # 0
14 -147.366135 28
15 -148.161896 27
Frame # 26
0 -167.577332 27
1 -118.436943 27
2 -127.437218 27
3 -132.385025 27
4 -135.439087 27
5 -138.046509 27
6 -139.486908 27
7 -141.832245 27
8 -142.809631 28
9 -143.233612 27
10 -144.810287 28
11 -145.753403 28
12 -146.520264 28
13 -147.341003 28
14 -148.448990 28
15 -149.553513 27
Frame # 27
0 -169.458817 27
1 -118.992546 27
2 -127.614319 27
3 -132.736649 27
4 -135.970932 27
5 -138.629913 27
6 -140.101761 27
7 -142.360184 27
8 -143.392105 28
9 -144.018448 27
10 -145.515686 28
11 -146.225403 28
12 -147.007690 28
13 -147.896301 28
14 -149.334946 28
15 -150.295715 27
Frame # 28
0 -165.601059 27
1 -119.918816 27
2 -128.499908 27
3 -133.264069 27
4 -136.059952 27
5 -138.400009 27
6 -139.750122 27
7 -141.920273 27
8 -142.809631 28
9 -143.527939 27
10 -145.089661 28
11 -145.942200 28
12 -147.105255 28
13 -147.989227 27
14 -148.744308 28
15 -149.460739 27
Frame # 29
0 -166.824600 27
1 -120.011162 27
2 -126.994408 27
3 -131.682053 27
4 -134.374405 27
5 -136.774460 27
6 -138.345001 27
7 -140.511353 27
8 -141.547546 28
9 -142.252563 27
10 -143.932968 28
11 -144.715012 28
12 -145.642303 28
13 -146.415497 28
14 -147.366135 28
15 -148.069122 27
Frame # 30
0 -161.178757 27
1 -119.455559 27
2 -127.968567 27
3 -132.472931 27
4 -134.995285 27
5 -137.304581 27
6 -138.696075 27
7 -140.951553 27
8 -142.033279 27
9 -142.938980 28
10 -144.770889 28
11 -145.659348 27
12 -147.105255 28
13 -148.266510 28
14 -149.729065 27
15 -150.666824 27
Frame # 31
0 -163.248779 27
1 -121.400185 27
2 -129.828308 27
3 -134.494751 27
4 -137.123993 27
5 -139.601837 27
6 -141.067703 27
7 -143.064789 27
8 -143.974625 28
9 -144.508987 27
10 -145.981186 28
11 -146.603012 28
12 -147.495743 28
13 -148.544159 28
14 -149.827148 28
15 -150.759598 27
Frame # 32
0 -164.377869 27
1 -120.566765 27
2 -128.234253 27
3 -132.912460 27
4 -135.438751 27
5 -137.658005 27
6 -138.872025 27
7 -140.687714 27
8 -141.741699 28
9 -141.958252 27
10 -143.560562 28
11 -144.431808 28
12 -145.642303 28
13 -146.600601 28
14 -147.858337 28
15 -148.811310 27
Frame # 33
0 -164.189682 27
1 -120.474174 27
2 -128.499908 27
3 -132.912460 27
4 -135.261368 27
5 -137.481293 27
6 -138.696365 27
7 -140.599380 27
8 -141.547546 28
9 -142.154449 27
10 -143.746765 28
11 -144.526199 28
12 -145.642303 28
13 -146.785721 28
14 -148.055222 28
15 -149.275192 27
Frame # 34
0 -165.224701 27
1 -120.381569 27
2 -128.854156 27
3 -133.351974 27
4 -135.970932 27
5 -138.364853 27
6 -139.662582 27
7 -141.919983 27
8 -142.906693 28
9 -143.724136 27
10 -145.422577 28
11 -146.131012 28
12 -147.398193 28
13 -148.451614 28
14 -149.728714 28
15 -150.852371 27
Frame # 35
0 -167.577332 27
1 -120.751984 27
2 -128.677032 27
3 -133.440170 27
4 -136.059631 27
5 -138.488388 27
6 -139.838242 27
7 -141.920273 27
8 -142.906693 28
9 -143.527939 27
10 -145.182785 28
11 -146.036606 28
12 -147.300644 28
13 -148.451614 28
14 -149.925598 28
15 -151.037918 27
Frame # 36
0 -163.343216 27
1 -119.640762 27
2 -126.551598 27
3 -131.242538 27
4 -133.842224 27
5 -136.190552 27
6 -137.554474 27
7 -139.455154 27
8 -140.382523 28
9 -140.977203 27
10 -142.482132 28
11 -143.110214 28
12 -144.081207 28
13 -144.935028 27
14 -145.987946 28
15 -146.584702 27
Frame # 37
0 -165.130951 27
1 -119.733368 27
2 -129.562332 27
3 -134.231033 27
4 -136.680832 27
5 -138.753525 27
6 -140.013641 27
7 -142.008301 27
8 -142.809631 28
9 -143.429825 27
10 -145.143280 28
11 -145.942200 28
12 -147.300354 28
13 -148.544159 28
14 -150.122482 28
15 -151.037918 27
Frame # 38
0 -168.800171 27
1 -120.937187 27
2 -128.677032 27
3 -133.264069 27
4 -136.059631 27
5 -138.453201 27
6 -139.926086 27
7 -142.008301 27
8 -142.906693 28
9 -143.429825 27
10 -144.810287 28
11 -145.659012 28
12 -146.715363 28
13 -147.526108 28
14 -148.547424 28
15 -149.089630 27
Frame # 39
0 -157.321350 27
1 -121.677994 27
2 -130.270798 27
3 -134.758469 27
4 -137.567459 27
5 -139.814056 27
6 -141.331497 27
7 -143.416946 27
8 -144.168777 28
9 -145.097610 27
10 -146.765915 28
11 -147.452606 28
12 -148.666046 28
13 -149.562576 27
14 -150.614685 28
15 -151.223114 28
Frame # 40
0 -159.297272 27
1 -121.677994 27
2 -129.651184 27
3 -134.055511 27
4 -136.414413 27
5 -138.576767 27
6 -139.399063 27
7 -141.215958 27
8 -142.324203 28
9 -142.252563 27
10 -143.879028 28
11 -144.715012 28
12 -145.739853 28
13 -146.878250 28
14 -148.350540 28
15 -149.553513 27
Frame # 41
0 -163.343216 27
1 -120.844574 27
2 -128.234253 27
3 -132.736649 27
4 -135.616150 27
5 -138.046509 27
6 -139.574753 27
7 -141.744186 27
8 -142.518356 28
9 -143.429825 27
10 -145.089661 28
11 -145.847809 28
12 -146.715042 28
13 -147.341354 27
14 -148.350540 28
15 -149.089630 27
Frame # 42
0 -163.719574 27
1 -119.455559 27
2 -126.551598 27
3 -131.066727 27
4 -133.487442 27
5 -135.925430 27
6 -137.378784 27
7 -139.543198 27
8 -140.576706 28
9 -141.467712 27
10 -143.095078 28
11 -143.865402 28
12 -145.154572 28
13 -146.230408 28
14 -147.858337 28
15 -148.996857 27
Frame # 43
0 -162.119675 27
1 -118.992546 27
2 -127.260094 27
3 -131.857880 27
4 -134.374405 27
5 -136.597748 27
6 -137.905807 27
7 -140.071152 27
8 -140.867950 28
9 -141.663940 27
10 -143.095078 28
11 -143.959808 28
12 -144.959457 28
13 -146.045288 28
14 -147.267700 28
15 -148.440216 27
Frame # 44
0 -157.509186 27
1 -118.807350 27
2 -126.640160 27
3 -131.242264 27
4 -134.108643 27
5 -136.509384 27
6 -138.081207 27
7 -140.159485 27
8 -140.965042 28
9 -141.565826 27
10 -143.134018 28
11 -143.865402 28
12 -144.666489 28
13 -145.582550 28
14 -146.677048 28
15 -147.604904 28
Frame # 45
0 -163.343216 27
1 -120.011162 27
2 -127.968254 27
3 -132.473206 27
4 -135.083969 27
5 -137.604599 27
6 -139.047714 27
7 -141.127914 27
8 -141.935883 28
9 -142.841202 27
10 -144.344650 28
11 -145.092300 28
12 -146.227600 28
13 -147.341003 28
14 -148.547424 28
15 -149.367966 27
Frame # 46
0 -171.058731 27
1 -120.751984 27
2 -129.474060 27
3 -134.231308 27
4 -137.035278 27
5 -139.601837 27
6 -141.067993 27
7 -143.328613 27
8 -144.460037 28
9 -144.705200 27
10 -146.539780 28
11 -147.547012 28
12 -148.666367 28
13 -149.654785 28
14 -150.910004 28
15 -151.872894 27
Frame # 47
0 -165.601059 27
1 -121.400185 27
2 -129.651184 27
3 -134.318939 27
4 -136.946594 27
5 -139.248413 27
6 -140.540970 27
7 -142.536270 27
8 -143.586288 28
9 -144.214661 27
10 -145.701874 28
11 -146.413895 28
12 -147.398193 28
13 -148.359070 28
14 -149.433380 28
15 -150.295715 27
Frame # 48
0 -160.614548 27
1 -120.937187 27
2 -129.385529 27
3 -133.791779 27
4 -136.414413 27
5 -138.665131 27
6 -139.838242 27
7 -141.920273 27
8 -142.906693 28
9 -143.331711 27
10 -144.996521 28
11 -145.753403 28
12 -146.910461 28
13 -147.988876 28
14 -149.334946 28
15 -150.481277 27
Frame # 49
0 -168.894257 27
1 -121.122383 27
2 -128.499908 27
3 -133.088272 27
4 -136.059631 27
5 -138.541550 27
6 -140.101761 27
7 -142.448212 27
8 -143.295044 28
9 -144.116562 27
10 -145.741531 28
11 -146.697098 28
12 -147.593307 28
13 -148.451614 28
14 -149.531830 28
15 -150.481277 27
