Frame # 0
12 -145.099014 27
13 -144.195557 27
14 -144.020416 27
15 -143.338867 27
Frame # 16
0 -116.674507 27
1 -149.922333 27
2 -150.906479 27
3 -152.340836 27
4 -152.203674 27
5 -152.188339 27
6 -151.609909 27
7 -150.197342 27
8 -149.606461 27
9 -148.728485 27
10 -147.512222 27
11 -146.887207 27
12 -146.465103 27
13 -145.491287 27
14 -144.807953 27
15 -143.987946 27
Frame # 17
0 -115.639236 27
1 -148.625916 27
2 -151.703873 27
3 -152.516296 27
4 -151.760178 27
5 -151.393234 27
6 -150.731201 27
7 -149.140549 27
8 -148.538849 27
9 -147.649673 27
10 -146.208145 27
11 -145.754395 27
12 -145.350922 27
13 -144.750854 27
14 -144.216995 27
15 -143.524429 27
Frame # 18
0 -116.015862 27
1 -149.737473 27
2 -151.614960 27
3 -152.252930 27
4 -151.671494 27
5 -151.481308 27
6 -150.731201 27
7 -149.404999 27
8 -148.733002 27
9 -148.336060 27
10 -147.139404 27
11 -146.509903 27
12 -146.074799 27
13 -145.028214 27
14 -144.807953 27
15 -144.080719 27
Frame # 19
0 -115.733589 27
1 -148.718506 27
2 -152.323792 27
3 -153.044083 27
4 -152.469772 27
5 -152.099960 27
6 -151.258560 27
7 -149.492706 27
8 -149.023956 27
9 -147.943985 27
10 -146.766907 27
11 -146.131989 27
12 -145.684479 27
13 -144.565765 27
14 -144.020416 27
15 -143.152969 27
Frame # 20
0 -116.015862 27
1 -145.848190 27
2 -148.161453 27
3 -149.791214 27
4 -149.631454 27
5 -149.714050 27
6 -149.150101 27
7 -147.819946 27
8 -147.373840 27
9 -146.766373 27
10 -145.742523 27
11 -145.282700 27
12 -144.863190 27
13 -144.102707 27
14 -143.921967 27
15 -143.431641 27
Frame # 21
0 -114.604729 27
1 -144.181366 27
2 -147.895432 27
3 -149.439941 27
4 -149.543106 27
5 -149.713745 27
6 -149.413620 27
7 -148.084366 27
8 -147.470612 27
9 -146.373947 27
10 -145.184082 27
11 -144.527496 27
12 -143.732910 27
13 -142.992371 27
14 -142.445343 27
15 -141.854111 27
Frame # 22
0 -115.639236 27
1 -146.589005 27
2 -151.615311 27
3 -151.725143 27
4 -150.695816 27
5 -150.155945 27
6 -149.325775 27
7 -147.555817 27
8 -146.985504 27
9 -145.981857 27
10 -144.811264 27
11 -144.244293 27
12 -143.790131 27
13 -143.084641 27
14 -142.740372 27
15 -142.318344 27
Frame # 23
0 -113.193344 27
1 -150.014938 27
2 -150.020874 27
3 -149.967377 27
4 -148.833191 27
5 -148.388046 27
6 -147.393326 27
7 -145.795319 27
8 -145.237686 27
9 -144.608032 27
10 -143.414658 27
11 -142.922379 27
12 -142.561981 27
13 -141.696655 27
14 -141.559372 27
15 -140.740799 27
Frame # 24
0 -114.416039 27
1 -145.570374 27
2 -146.478821 27
3 -148.121017 27
4 -148.123627 27
5 -148.211609 27
6 -147.832520 27
7 -146.587372 27
8 -146.014664 27
9 -145.392883 27
10 -144.345627 27
11 -143.677887 27
12 -143.342606 27
13 -142.251678 27
14 -141.756256 27
15 -141.019470 27
Frame # 25
0 -117.615692 27
1 -143.440201 27
2 -147.983994 27
3 -149.879471 27
4 -149.897552 27
5 -150.067261 27
6 -149.589294 27
7 -148.524582 27
8 -147.956024 27
9 -147.551224 27
10 -146.580963 27
11 -145.943192 27
12 -145.782059 27
13 -145.213623 27
14 -144.709503 27
15 -144.173508 27
Frame # 26
0 -117.709259 27
1 -145.292252 27
2 -150.464020 27
3 -151.637589 27
4 -151.277481 27
5 -151.304871 27
6 -150.731201 27
7 -149.228592 27
8 -148.635620 27
9 -147.551559 27
10 -146.208145 27
11 -145.659988 27
12 -145.155823 27
13 -144.288101 27
14 -143.823242 27
15 -142.967773 27
Frame # 27
0 -114.039917 27
1 -146.589005 27
2 -148.692474 27
3 -149.879120 27
4 -149.276672 27
5 -149.183456 27
6 -148.535233 27
7 -146.939529 27
8 -146.597168 27
9 -145.687210 27
10 -144.531891 27
11 -144.055496 27
12 -143.732910 27
13 -143.084930 27
14 -142.445343 27
15 -142.040009 27
Frame # 28
0 -113.851738 27
1 -144.921829 27
2 -148.426788 27
3 -149.352036 27
4 -148.744507 27
5 -148.564804 27
6 -147.832840 27
7 -146.323257 27
8 -145.820190 27
9 -145.000809 27
10 -143.880005 27
11 -143.205582 27
12 -142.952301 27
13 -142.437073 27
14 -142.051285 27
15 -141.204681 27
Frame # 29
0 -114.980835 27
1 -149.089264 27
2 -152.323441 27
3 -152.516296 27
4 -151.316696 27
5 -150.685898 27
6 -149.764969 27
7 -147.996338 27
8 -147.373840 27
9 -146.275848 27
10 -145.090942 27
11 -144.527496 27
12 -144.318375 27
13 -143.732803 27
14 -143.331314 27
15 -142.596313 27
Frame # 30
0 -115.356956 27
1 -150.663147 27
2 -151.526749 27
3 -151.725494 27
4 -150.873230 27
5 -150.420776 27
6 -149.677460 27
7 -147.996017 27
8 -147.470612 27
9 -146.570496 27
10 -145.463150 27
11 -144.810379 27
12 -144.318375 27
13 -143.732803 27
14 -143.429474 27
15 -142.781860 27
Frame # 31
0 -116.391968 27
1 -149.274460 27
2 -151.260712 27
3 -151.813049 27
4 -151.139313 27
5 -150.774597 27
6 -149.852814 27
7 -148.348190 27
8 -147.859253 27
9 -147.256912 27
10 -146.115036 27
11 -145.282700 27
12 -144.611130 27
13 -144.010162 27
14 -143.626343 27
15 -143.338867 27
Frame # 32
0 -117.144966 27
1 -149.181519 27
2 -152.943375 27
3 -153.923141 27
4 -153.356735 27
5 -153.072128 27
6 -152.400131 27
7 -150.725281 27
8 -150.188980 27
9 -149.121262 27
10 -147.884430 27
11 -147.264801 27
12 -146.953018 27
13 -146.324249 27
14 -146.185822 27
15 -145.936234 27
Frame # 33
0 -117.333412 27
1 -147.607635 27
2 -150.817917 27
3 -152.428741 27
4 -152.292374 27
5 -152.188339 27
6 -151.609589 27
7 -150.197342 27
8 -149.703842 27
9 -148.630386 27
10 -147.698486 27
11 -147.076309 27
12 -146.953018 27
13 -146.139145 27
14 -145.693924 27
15 -145.008484 27
Frame # 34
0 -118.744278 27
1 -146.125992 27
2 -151.615311 27
3 -152.867920 27
4 -152.292374 27
5 -152.099960 27
6 -151.258224 27
7 -149.844879 27
8 -149.315521 27
9 -147.943649 27
10 -146.953171 27
11 -146.415497 27
12 -146.074799 27
13 -145.583527 27
14 -145.398590 27
15 -144.916061 27
Frame # 35
0 -115.639488 27
1 -147.607285 27
2 -149.489868 27
3 -150.582718 27
4 -150.429749 27
5 -150.332382 27
6 -149.852814 27
7 -148.172104 27
8 -147.664780 27
9 -146.472397 27
10 -145.276886 27
11 -144.621582 27
12 -144.123230 27
13 -143.084930 27
14 -142.248169 27
15 -141.297455 27
Frame # 36
0 -115.357208 27
1 -146.866821 27
2 -150.198349 27
3 -150.934341 27
4 -150.252335 27
5 -150.155624 27
6 -149.413620 27
7 -147.907974 27
8 -147.373840 27
9 -146.373947 27
10 -145.276886 27
11 -144.716293 27
12 -144.415955 27
13 -143.732498 27
14 -143.626648 27
15 -142.874634 27
Frame # 37
0 -114.416039 27
1 -148.625916 27
2 -151.615311 27
3 -151.988861 27
4 -151.139313 27
5 -150.597519 27
6 -149.677139 27
7 -147.907974 27
8 -147.373840 27
9 -146.079987 27
10 -144.997513 27
11 -144.432785 27
12 -144.082779 27
13 -143.454849 27
14 -142.838821 27
15 -142.782211 27
Frame # 38
0 -116.109947 27
1 -148.996323 27
2 -150.109787 27
3 -151.285965 27
4 -150.961914 27
5 -150.951035 27
6 -150.292007 27
7 -148.876419 27
8 -148.247589 27
9 -147.257248 27
10 -146.021896 27
11 -145.282394 27
12 -144.960724 27
13 -144.287811 27
14 -143.921677 27
15 -143.338867 27
Frame # 39
0 -117.803619 27
1 -147.422089 27
2 -151.880997 27
3 -152.692444 27
4 -151.848892 27
5 -151.481628 27
6 -150.467682 27
7 -148.524261 27
8 -148.053116 27
9 -146.864822 27
10 -145.835648 27
11 -145.282394 27
12 -145.294174 27
13 -144.935669 27
14 -145.004532 27
15 -144.173859 27
Frame # 40
0 -117.897972 27
1 -150.385345 27
2 -153.120483 27
3 -153.483612 27
4 -152.735840 27
5 -152.099960 27
6 -151.170380 27
7 -149.492706 27
8 -148.732712 27
9 -147.551559 27
10 -146.487839 27
11 -145.943192 27
12 -145.586914 27
13 -145.306168 27
14 -144.906082 27
15 -144.359055 27
Frame # 41
0 -116.298401 27
1 -152.608139 27
2 -153.740417 27
3 -153.395706 27
4 -152.292374 27
5 -151.746445 27
6 -150.906876 27
7 -149.316940 27
8 -148.538528 27
9 -147.747421 27
10 -146.767227 27
11 -146.037903 27
12 -145.489334 27
13 -144.750854 27
14 -144.118851 27
15 -143.338516 27
Frame # 42
0 -115.827667 27
1 -152.237732 27
2 -151.083603 27
3 -151.461426 27
4 -150.695816 27
5 -150.420776 27
6 -149.852814 27
7 -148.524261 27
8 -147.762161 27
9 -147.060684 27
10 -146.115036 27
11 -145.471497 27
12 -145.196594 27
13 -144.472916 27
14 -144.217300 27
15 -142.967407 27
Frame # 43
0 -116.015610 27
1 -146.310867 27
2 -149.224182 27
3 -150.846436 27
4 -150.961914 27
5 -151.127792 27
6 -150.643356 27
7 -149.404678 27
8 -148.830093 27
9 -148.042099 27
10 -146.673782 27
11 -146.131989 27
12 -145.448471 27
13 -144.658325 27
14 -144.413879 27
15 -143.617203 27
Frame # 44
0 -115.922028 27
1 -146.125656 27
2 -149.578079 27
3 -150.846436 27
4 -150.518433 27
5 -150.597519 27
6 -150.116318 27
7 -148.788712 27
8 -148.150208 27
9 -147.355011 27
10 -146.208450 27
11 -145.565598 27
12 -144.806290 27
13 -143.917892 27
14 -143.626648 27
15 -142.781860 27
Frame # 45
0 -114.510132 27
1 -147.052017 27
2 -150.375473 27
3 -151.197708 27
4 -150.695816 27
5 -150.332382 27
6 -149.677139 27
7 -148.084061 27
8 -147.470932 27
9 -146.177734 27
10 -145.090637 27
11 -144.338699 27
12 -143.928070 27
13 -143.177200 27
14 -142.150024 27
15 -141.761688 27
Frame # 46
0 -113.287178 27
1 -146.218262 27
2 -148.603912 27
3 -149.615753 27
4 -149.099289 27
5 -148.918320 27
6 -148.272034 27
7 -146.675415 27
8 -146.111435 27
9 -145.392883 27
10 -144.252808 27
11 -143.677582 27
12 -143.342606 27
13 -142.807281 27
14 -142.248169 27
15 -141.761337 27
Frame # 47
0 -114.227859 27
1 -145.755600 27
2 -149.489517 27
3 -150.054932 27
4 -149.454071 27
5 -149.095078 27
6 -148.359543 27
7 -146.763458 27
8 -146.208817 27
9 -145.392883 27
10 -144.438751 27
11 -143.866684 27
12 -143.440186 27
13 -142.899536 27
14 -142.248459 27
15 -141.668900 27
Frame # 48
0 -113.569458 27
1 -146.588669 27
2 -148.250015 27
3 -149.264130 27
4 -148.833191 27
5 -148.564804 27
6 -147.920685 27
7 -146.411285 27
8 -145.820190 27
9 -145.197021 27
10 -144.159683 27
11 -143.299988 27
12 -142.854721 27
13 -142.251968 27
14 -141.362488 27
15 -140.740799 27
Frame # 49
0 -114.416039 27
1 -146.125992 27
2 -150.286560 27
3 -151.021896 27
4 -150.695816 27
5 -150.509140 27
6 -149.677139 27
7 -148.172104 27
8 -147.470932 27
9 -146.472046 27
10 -145.370026 27
11 -144.527496 27
12 -143.928070 27
13 -142.806976 27
14 -142.642227 27
15 -142.132431 27
