Frame # 0
7 -139.279404 27
8 -140.091599 27
9 -140.192352 27
10 -140.899338 27
11 -141.411331 27
12 -142.032944 28
13 -142.436157 27
14 -142.936615 27
15 -142.966782 27
Frame # 15
0 -198.251236 27
1 -118.344597 27
2 -126.197647 27
3 -130.890915 27
4 -133.665436 27
5 -135.660889 27
6 -137.027435 27
7 -138.310974 27
8 -139.120758 27
9 -139.505615 27
10 -140.154312 27
11 -140.561737 27
12 -141.057449 28
13 -141.325531 27
14 -141.853760 27
15 -141.946259 27
Frame # 16
0 -180.561996 27
1 -118.344597 27
2 -126.197647 27
3 -130.627197 27
4 -132.955872 27
5 -134.865494 27
6 -136.061218 27
7 -137.606644 27
8 -138.149918 27
9 -138.818878 27
10 -139.967758 28
11 -140.561737 27
12 -141.447662 28
13 -142.065948 27
14 -142.641296 27
15 -142.781235 27
Frame # 17
0 -179.809250 27
1 -118.714996 27
2 -127.260361 27
3 -131.682053 27
4 -133.931259 27
5 -135.926041 27
6 -136.905045 27
7 -138.398682 27
8 -138.926605 27
9 -139.407806 27
10 -140.060867 28
11 -140.372940 27
12 -141.097672 27
13 -141.418091 27
14 -142.345978 27
15 -142.874008 27
Frame # 18
0 -184.137924 27
1 -118.344597 27
2 -126.020256 27
3 -130.627197 27
4 -133.221970 27
5 -135.537460 27
6 -136.939590 27
7 -138.839203 27
8 -139.412003 27
9 -140.388870 27
10 -141.271835 27
11 -141.694534 27
12 -142.228043 28
13 -142.713806 27
14 -143.231934 27
15 -143.430649 27
Frame # 19
0 -185.360672 27
1 -117.048172 27
2 -125.312042 27
3 -130.363480 27
4 -133.044556 27
5 -135.042252 27
6 -136.149048 27
7 -137.782730 27
8 -138.635345 27
9 -138.917282 27
10 -139.595245 28
11 -140.184128 27
12 -140.862350 28
13 -141.232986 27
14 -141.854050 27
15 -142.410126 27
Frame # 20
0 -183.384750 27
1 -116.585159 27
2 -125.666290 27
3 -130.539291 27
4 -133.221680 27
5 -135.307373 27
6 -136.553787 27
7 -138.134567 27
8 -138.926605 27
9 -139.113495 27
10 -139.874619 28
11 -140.184128 27
12 -140.707367 27
13 -141.232986 27
14 -141.853760 27
15 -142.039032 27
Frame # 21
0 -195.993500 27
1 -116.677765 27
2 -124.780685 27
3 -129.803284 27
4 -132.778198 27
5 -135.184052 27
6 -136.290344 27
7 -137.870773 27
8 -138.537964 28
9 -138.426758 27
10 -139.223083 27
11 -139.806213 28
12 -140.569687 28
13 -140.955612 27
14 -141.459991 27
15 -141.389603 27
Frame # 22
0 -191.852997 27
1 -118.344597 27
2 -126.640442 27
3 -131.330444 27
4 -134.020233 27
5 -136.155960 27
6 -137.642303 27
7 -139.279404 27
8 -139.897430 27
9 -140.682877 27
10 -141.551224 27
11 -141.883331 27
12 -142.520691 28
13 -142.806351 27
14 -143.527542 27
15 -143.801758 27
Frame # 23
0 -202.579010 27
1 -117.233368 27
2 -124.337891 27
3 -129.308609 27
4 -132.334732 27
5 -134.600357 27
6 -135.973373 27
7 -137.430237 27
8 -138.247009 27
9 -138.622971 27
10 -139.408981 28
11 -139.806534 27
12 -140.472137 28
13 -140.770233 27
14 -141.066238 27
15 -141.111267 27
Frame # 24
0 -192.793915 27
1 -117.325981 27
2 -125.843399 27
3 -130.627197 27
4 -133.221680 27
5 -135.307373 27
6 -136.465973 27
7 -138.310638 27
8 -138.732437 27
9 -139.505920 27
10 -140.340256 28
11 -140.750534 27
12 -141.585556 27
13 -141.973389 27
14 -142.641296 27
15 -142.688446 27
Frame # 25
0 -193.264832 27
1 -118.159378 27
2 -126.463318 27
3 -130.594238 27
4 -132.778198 27
5 -134.918991 27
6 -135.939072 27
7 -137.694687 27
8 -138.149918 27
9 -139.015396 27
10 -139.781830 27
11 -140.184128 27
12 -140.707367 27
13 -140.955338 27
14 -141.263123 27
15 -141.296814 27
Frame # 26
0 -174.916916 27
1 -119.177750 27
2 -128.765869 27
3 -133.352264 27
4 -135.705185 27
5 -137.658005 27
6 -138.661377 27
7 -140.071442 27
8 -140.771179 27
9 -140.977493 27
10 -141.923721 27
11 -142.543808 28
12 -143.341949 27
13 -143.916977 27
14 -144.905441 27
15 -145.471710 27
Frame # 27
0 -181.597427 27
1 -120.289215 27
2 -129.385803 27
3 -133.967606 27
4 -136.414734 27
5 -138.541550 27
6 -139.715164 27
7 -141.304337 27
8 -141.936203 27
9 -142.350967 27
10 -143.413742 27
11 -143.959808 28
12 -144.805634 27
13 -145.212692 27
14 -145.791077 28
15 -145.842514 27
Frame # 28
0 -202.579941 27
1 -120.104012 27
2 -127.703163 27
3 -132.736923 27
4 -135.528061 27
5 -137.834717 27
6 -139.047714 27
7 -140.864136 27
8 -141.644928 27
9 -142.252563 27
10 -143.227478 27
11 -143.488144 27
12 -143.983948 28
13 -144.287170 27
14 -144.708557 27
15 -145.007538 27
Frame # 29
0 -187.148849 27
1 -118.529793 27
2 -125.843132 27
3 -130.715103 27
4 -133.576462 27
5 -135.890884 27
6 -137.080688 27
7 -138.839203 27
8 -139.606186 27
9 -139.996445 27
10 -140.713089 27
11 -141.127808 28
12 -141.447662 28
13 -141.695755 27
14 -142.149094 27
15 -142.409836 27
Frame # 30
0 -181.220627 27
1 -118.066788 27
2 -126.817566 27
3 -131.682053 27
4 -134.197357 27
5 -136.544693 27
6 -137.958847 27
7 -139.895355 27
8 -140.577026 27
9 -141.173706 27
10 -142.109634 28
11 -142.638535 27
12 -143.049225 27
13 -143.361313 28
14 -143.921036 27
15 -144.172852 27
Frame # 31
0 -193.922607 27
1 -119.363205 27
2 -128.057388 27
3 -132.912735 27
4 -135.350403 27
5 -137.428467 27
6 -138.696365 27
7 -140.247849 27
8 -140.965363 27
9 -141.173401 27
10 -142.295883 28
11 -142.638535 27
12 -143.398666 28
13 -143.824417 27
14 -144.413239 27
15 -144.543961 27
Frame # 32
0 -205.025406 27
1 -118.622391 27
2 -125.666290 27
3 -130.978821 27
4 -134.019943 27
5 -136.456314 27
6 -137.905807 27
7 -139.631241 27
8 -140.285751 27
9 -141.173706 27
10 -142.109634 28
11 -142.544144 27
12 -143.146790 27
13 -143.361664 27
14 -143.921036 27
15 -143.987305 27
Frame # 33
0 -199.944885 27
1 -119.085396 27
2 -128.323074 27
3 -132.736923 27
4 -135.261688 27
5 -137.481293 27
6 -138.573563 27
7 -139.983398 27
8 -140.674118 27
9 -140.781281 27
10 -141.458084 27
11 -141.788605 28
12 -142.228043 28
13 -142.251038 27
14 -142.444412 27
15 -142.688446 27
Frame # 34
0 -194.299850 27
1 -118.622391 27
2 -125.223221 27
3 -130.011856 27
4 -132.601074 27
5 -134.653915 27
6 -135.885529 27
7 -137.606644 27
8 -138.441193 27
9 -139.113205 27
10 -140.061203 27
11 -140.750534 27
12 -141.545212 28
13 -142.065948 27
14 -142.542847 27
15 -142.595673 27
Frame # 35
0 -176.421585 27
1 -118.344597 27
2 -127.968849 27
3 -132.561111 27
4 -135.172989 27
5 -137.163330 27
6 -138.397919 27
7 -139.895355 27
8 -140.479935 27
9 -141.075607 27
10 -142.016510 28
11 -142.260605 28
12 -142.951645 27
13 -143.084015 27
14 -143.428833 27
15 -143.337875 27
Frame # 36
0 -198.533997 27
1 -120.011406 27
2 -128.145691 27
3 -132.473206 27
4 -134.818207 27
5 -136.951157 27
6 -137.905807 27
7 -139.367462 27
8 -140.188690 27
9 -140.486664 27
10 -141.551224 27
11 -141.977402 28
12 -142.813354 28
13 -143.176849 27
14 -143.724136 27
15 -144.079773 27
Frame # 37
0 -187.807495 27
1 -118.437187 27
2 -126.729004 27
3 -131.560944 27
4 -134.197357 27
5 -136.509384 27
6 -137.695404 27
7 -139.455490 27
8 -139.994202 28
9 -140.781281 27
10 -141.737457 27
11 -142.260605 28
12 -142.910904 28
13 -143.454224 27
14 -144.314789 27
15 -144.636429 27
Frame # 38
0 -187.054764 27
1 -118.436943 27
2 -126.374756 27
3 -131.330444 27
4 -134.374725 27
5 -136.862808 27
6 -138.485748 27
7 -140.423935 27
8 -140.965042 28
9 -141.664230 27
10 -142.482483 27
11 -142.921738 27
12 -143.203552 28
13 -143.546768 27
14 -144.314789 27
15 -144.636734 27
Frame # 39
0 -202.674026 27
1 -118.900200 27
2 -127.171799 27
3 -131.769974 27
4 -134.197357 27
5 -136.332672 27
6 -137.344131 27
7 -138.926926 27
8 -139.606186 27
9 -139.996445 27
10 -140.712753 28
11 -141.127808 28
12 -141.683136 27
13 -142.343597 27
14 -143.133499 27
15 -143.523422 27
Frame # 40
0 -191.570724 27
1 -118.992790 27
2 -127.083237 27
3 -131.594147 27
4 -134.197357 27
5 -136.456314 27
6 -137.695404 27
7 -139.191040 27
8 -139.703278 27
9 -140.290771 27
10 -141.085251 28
11 -141.505737 27
12 -142.073441 27
13 -142.343597 27
14 -143.035049 27
15 -143.245102 27
Frame # 41
0 -183.008804 27
1 -118.992790 27
2 -127.437218 27
3 -131.912476 27
4 -134.374725 27
5 -136.509384 27
6 -137.783218 27
7 -139.367126 27
8 -139.994522 27
9 -140.585083 27
10 -141.644012 28
11 -142.072144 27
12 -142.951645 27
13 -143.361664 27
14 -144.019470 27
15 -144.172852 27
Frame # 42
0 -177.739655 27
1 -118.159378 27
2 -125.577728 27
3 -129.923965 27
4 -132.157318 27
5 -134.388840 27
6 -135.412186 27
7 -137.078079 27
8 -137.567123 28
9 -137.936218 27
10 -138.664001 28
11 -138.862213 28
12 -139.243683 27
13 -139.567062 27
14 -140.179932 28
15 -140.369064 27
Frame # 43
0 -184.232010 27
1 -118.622391 27
2 -127.348656 27
3 -131.560944 27
4 -134.108643 27
5 -135.979248 27
6 -137.168503 27
7 -138.663132 27
8 -139.314941 27
9 -139.604034 27
10 -140.433716 27
11 -140.655807 28
12 -141.000092 27
13 -141.418091 27
14 -141.755325 27
15 -142.039032 27
Frame # 44
0 -194.770309 27
1 -119.363205 27
2 -126.729004 27
3 -131.385178 27
4 -134.286041 27
5 -136.509384 27
6 -137.871033 27
7 -139.631577 27
8 -140.091278 28
9 -140.388870 27
10 -141.085571 27
11 -141.411011 28
12 -141.642761 28
13 -141.695755 27
14 -142.247528 27
15 -142.595383 27
Frame # 45
0 -179.903778 27
1 -117.511177 27
2 -125.311783 27
3 -130.011856 27
4 -132.866898 27
5 -135.184052 27
6 -136.412567 27
7 -138.046844 27
8 -138.732117 28
9 -138.917282 27
10 -139.688690 27
11 -140.183807 28
12 -140.764801 28
13 -141.325531 27
14 -142.149094 27
15 -142.595383 27
Frame # 46
0 -173.787384 27
1 -118.159378 27
2 -127.348656 27
3 -131.857880 27
4 -134.552399 27
5 -136.509384 27
6 -137.642303 27
7 -139.279404 27
8 -139.897430 27
9 -140.290451 27
10 -141.178375 28
11 -141.788940 27
12 -142.325592 28
13 -142.898911 27
14 -143.625702 27
15 -143.708679 27
Frame # 47
0 -209.071335 27
1 -119.455803 27
2 -126.817566 27
3 -131.506241 27
4 -134.286041 27
5 -136.544693 27
6 -137.817978 27
7 -139.719269 27
8 -140.382843 27
9 -140.879395 27
10 -142.016510 28
11 -142.449738 27
12 -143.203552 28
13 -143.639313 27
14 -144.314789 27
15 -144.729507 27
Frame # 48
0 -197.780350 27
1 -120.381821 27
2 -129.562927 27
3 -134.143417 27
4 -136.769516 27
5 -138.842514 27
6 -140.101761 27
7 -141.656158 27
8 -142.227432 27
9 -142.743393 27
10 -143.599640 28
11 -143.960144 27
12 -144.317749 27
13 -144.471939 28
14 -144.806992 27
15 -145.007843 27
Frame # 49
0 -187.242950 27
1 -121.770844 27
2 -130.713898 27
3 -135.198273 27
4 -137.656494 27
5 -139.778549 27
6 -140.804474 27
7 -142.272766 27
8 -142.907043 27
9 -143.135513 27
10 -143.879349 27
11 -144.243347 27
12 -144.959457 28
13 -145.397781 27
14 -146.283615 27
15 -146.770264 27
