Frame # 0
1 -252.341660 27
2 -256.206238 27
3 -247.016525 27
4 -239.571045 27
5 -235.531128 27
6 -232.949768 27
7 -225.385071 27
8 -222.420898 27
9 -220.739685 27
10 -216.333603 27
11 -214.043198 27
12 -212.331894 27
13 -211.111374 27
14 -210.272720 27
15 -209.396286 27
Frame # 34
0 -257.720642 27
1 -267.713654 27
2 -270.287384 27
3 -253.961670 27
4 -243.651123 27
5 -236.326050 27
6 -231.368652 27
7 -221.863434 27
8 -219.896729 27
9 -216.030579 27
10 -208.697189 27
11 -206.493179 27
12 -205.403778 27
13 -203.337463 27
14 -202.397324 27
15 -200.860855 27
Frame # 35
0 -247.370407 27
1 -266.972839 27
2 -263.733887 27
3 -243.588196 27
4 -232.741898 27
5 -230.493011 27
6 -226.625320 27
7 -221.951477 27
8 -218.828796 27
9 -215.736252 27
10 -210.187225 27
11 -208.191925 27
12 -205.540390 27
13 -204.170456 27
14 -203.184875 27
15 -201.788605 27
Frame # 36
0 -241.536118 27
1 -257.064392 27
2 -254.700119 27
3 -246.489090 27
4 -238.418533 27
5 -234.116547 27
6 -230.665436 27
7 -225.120956 27
8 -223.488876 27
9 -219.464294 27
10 -214.564178 27
11 -211.495071 27
12 -210.125290 27
13 -208.983185 27
14 -206.630356 27
15 -204.108032 27
Frame # 37
0 -235.043732 27
1 -252.063858 27
2 -242.922104 27
3 -243.148651 27
4 -239.837143 27
5 -235.796249 27
6 -233.564117 27
7 -230.051270 27
8 -227.469330 27
9 -224.957748 27
10 -219.965561 27
11 -216.839935 27
12 -215.588150 27
13 -214.073059 27
14 -212.143616 27
15 -209.581833 27
Frame # 38
0 -242.288879 27
1 -244.377838 27
2 -249.298477 27
3 -241.478439 27
4 -236.555878 27
5 -232.084335 27
6 -226.536987 27
7 -218.253769 27
8 -216.402191 27
9 -214.362762 27
10 -211.025375 27
11 -209.099014 27
12 -207.355377 27
13 -205.743362 27
14 -204.956833 27
15 -203.829681 27
Frame # 39
0 -244.264816 27
1 -259.935059 27
2 -260.457703 27
3 -250.444885 27
4 -239.393661 27
5 -233.233246 27
6 -228.557785 27
7 -222.215164 27
8 -218.246262 27
9 -216.422989 27
10 -211.863083 27
11 -209.135681 27
12 -207.648102 27
13 -206.113571 27
14 -204.267731 27
15 -202.623596 27
Frame # 40
0 -269.858063 27
1 -268.361877 27
2 -279.674835 27
3 -252.466721 27
4 -234.781403 27
5 -227.842117 27
6 -222.321213 27
7 -214.820145 27
8 -212.518295 27
9 -209.653656 27
10 -204.785461 27
11 -203.284409 27
12 -201.598206 27
13 -200.467880 27
14 -198.951859 27
15 -197.799240 27
Frame # 41
0 -257.626556 27
1 -273.825439 27
2 -270.729584 27
3 -250.533340 27
4 -239.925858 27
5 -232.879257 27
6 -227.328033 27
7 -216.404877 27
8 -213.780380 27
9 -211.027161 27
10 -206.369034 27
11 -205.360672 27
12 -203.491806 27
13 -201.208771 27
14 -199.148743 27
15 -198.170334 27
Frame # 42
0 -260.636963 27
1 -272.992004 27
2 -264.088135 27
3 -252.202988 27
4 -241.965881 27
5 -235.089218 27
6 -226.449173 27
7 -218.165710 27
8 -216.208008 27
9 -212.008224 27
10 -204.878998 27
11 -202.774109 27
12 -200.915146 27
13 -199.634918 27
14 -198.262756 27
15 -196.778687 27
Frame # 43
0 -266.847656 27
1 -271.694946 27
2 -273.387024 27
3 -250.269608 27
4 -240.812805 27
5 -233.144409 27
6 -228.996994 27
7 -219.574387 27
8 -217.955048 27
9 -214.951416 27
10 -207.765930 27
11 -205.416443 27
12 -204.428009 27
13 -202.967270 27
14 -200.625366 27
15 -199.747543 27
Frame # 44
0 -271.458221 27
1 -276.881317 27
2 -275.600403 27
3 -255.543427 27
4 -245.158966 27
5 -237.209824 27
6 -230.841614 27
7 -222.127579 27
8 -218.343353 27
9 -214.460876 27
10 -209.814728 27
11 -208.475052 27
12 -206.867462 27
13 -205.836380 27
14 -204.464630 27
15 -203.087494 27
Frame # 45
0 -257.438354 27
1 -271.325165 27
2 -263.556152 27
3 -253.169952 27
4 -244.361237 27
5 -236.767929 27
6 -230.753281 27
7 -221.687363 27
8 -218.537537 27
9 -214.460876 27
10 -208.976593 27
11 -206.210052 27
12 -205.540390 27
13 -203.337463 27
14 -202.003571 27
15 -200.396957 27
Frame # 46
0 -253.204163 27
1 -265.861603 27
2 -259.305237 27
3 -246.752823 27
4 -239.748993 27
5 -233.321136 27
6 -228.382126 27
7 -219.134171 27
8 -218.246262 27
9 -212.694458 27
10 -207.207184 27
11 -204.888794 27
12 -203.784470 27
13 -201.578522 27
14 -200.133163 27
15 -197.799240 27
Frame # 47
0 -233.914612 27
1 -258.823822 27
2 -251.512497 27
3 -237.962189 27
4 -229.193481 27
5 -224.130188 27
6 -220.388260 27
7 -215.524475 27
8 -214.265793 27
9 -212.694962 27
10 -207.020493 27
11 -205.039749 27
12 -204.037674 27
13 -201.763611 27
14 -200.133163 27
15 -197.892014 27
Frame # 48
0 -254.050461 27
1 -256.971771 27
2 -264.885742 27
3 -250.005341 27
4 -239.659760 27
5 -230.758621 27
6 -222.584717 27
7 -214.291458 27
8 -211.450363 27
9 -208.868790 27
10 -204.040436 27
11 -202.340668 27
12 -200.134521 27
13 -198.801956 27
14 -197.868988 27
15 -196.685913 27
Frame # 49
0 -252.075058 27
1 -265.490570 27
2 -259.040192 27
3 -247.192886 27
4 -238.506683 27
5 -234.646851 27
6 -229.524033 27
7 -219.662399 27
8 -217.372101 27
9 -214.460876 27
10 -209.907852 27
11 -207.436920 27
12 -204.369781 27
13 -201.856659 27
14 -200.231583 27
15 -198.819778 27
