Frame # 0
5 -160.760712 27
6 -158.811981 27
7 -154.422638 27
8 -152.810226 27
9 -150.984604 27
10 -147.884064 27
11 -146.698395 27
12 -145.586563 27
13 -144.194916 27
14 -143.035690 27
15 -141.575485 27
Frame # 9
0 -164.943161 27
1 -192.518768 27
2 -185.839645 27
3 -171.020447 27
4 -163.514465 27
5 -161.114227 27
6 -158.460632 27
7 -153.806351 27
8 -152.227722 27
9 -150.101654 27
10 -147.232193 27
11 -145.848801 27
12 -145.098679 27
13 -143.639618 27
14 -142.740372 27
15 -141.668274 27
Frame # 10
0 -166.354538 27
1 -193.445190 27
2 -186.459412 27
3 -175.238831 27
4 -167.593445 27
5 -165.002884 27
6 -162.325531 27
7 -157.680130 27
8 -155.916931 27
9 -153.829666 27
10 -150.584732 27
11 -149.341614 27
12 -148.026016 27
13 -146.786362 27
14 -145.595184 27
15 -144.358765 27
Frame # 11
0 -171.435501 27
1 -195.945023 27
2 -189.115509 27
3 -175.414597 27
4 -167.192657 27
5 -164.295853 27
6 -161.886337 27
7 -157.239914 27
8 -155.528595 27
9 -153.829666 27
10 -150.864105 27
11 -149.624817 27
12 -148.513901 27
13 -146.878906 27
14 -145.693283 27
15 -144.173203 27
Frame # 12
0 -167.954102 27
1 -194.926407 27
2 -187.039032 27
3 -175.502472 27
4 -163.112625 27
5 -161.202606 27
6 -158.899826 27
7 -154.862823 27
8 -153.101501 27
9 -151.573563 27
10 -148.629074 27
11 -147.318542 27
12 -146.172028 27
13 -144.842773 27
14 -143.626007 27
15 -142.132431 27
Frame # 13
0 -164.096680 27
1 -192.981781 27
2 -184.027969 27
3 -173.393295 27
4 -166.305710 27
5 -162.705032 27
6 -159.953888 27
7 -155.655197 27
8 -153.877808 27
9 -152.260300 27
10 -149.280960 27
11 -148.073532 27
12 -147.050247 27
13 -145.675735 27
14 -144.315079 27
15 -142.596039 27
Frame # 14
0 -164.378601 27
1 -192.055771 27
2 -182.298157 27
3 -169.350662 27
4 -163.290039 27
5 -159.788544 27
6 -156.616028 27
7 -152.397705 27
8 -150.868546 27
9 -149.807327 27
10 -146.952805 27
11 -145.754395 27
12 -145.001099 27
13 -143.639618 27
14 -142.445038 27
15 -140.926071 27
Frame # 15
0 -155.628052 27
1 -190.574142 27
2 -180.527405 27
3 -171.108322 27
4 -163.337112 27
5 -160.495575 27
6 -158.109283 27
7 -153.542221 27
8 -151.742294 27
9 -149.807327 27
10 -146.952805 27
11 -145.565598 27
12 -144.610794 27
13 -143.361954 27
14 -142.445038 27
15 -140.740509 27
Frame # 16
0 -161.838470 27
1 -190.018539 27
2 -182.121078 27
3 -173.569046 27
4 -165.376602 27
5 -162.705032 27
6 -160.129562 27
7 -155.567154 27
8 -153.780716 27
9 -151.671341 27
10 -148.815689 27
11 -147.601669 27
12 -146.074448 27
13 -144.658005 27
14 -143.527542 27
15 -142.503250 27
Frame # 17
0 -166.919815 27
1 -192.055771 27
2 -186.016724 27
3 -173.613647 27
4 -164.265686 27
5 -161.290970 27
6 -158.548477 27
7 -154.070465 27
8 -152.324448 27
9 -150.592194 27
10 -147.697830 27
11 -146.563553 27
12 -145.684143 27
13 -144.565125 27
14 -143.724457 27
15 -142.225204 27
Frame # 18
0 -154.781235 27
1 -190.296722 27
2 -178.491043 27
3 -170.405258 27
4 -162.716385 27
5 -159.611786 27
6 -157.406570 27
7 -152.838257 27
8 -151.062363 27
9 -149.316818 27
10 -146.300934 27
11 -144.959183 27
12 -143.439835 27
13 -142.066574 27
14 -141.066513 27
15 -139.812759 27
Frame # 19
0 -141.232300 27
1 -185.851456 27
2 -173.621506 27
3 -169.130447 27
4 -163.957825 27
5 -160.053680 27
6 -157.143051 27
7 -152.573776 27
8 -150.868195 27
9 -148.924698 27
10 -146.207809 27
11 -144.864807 27
12 -144.220474 27
13 -142.806656 27
14 -141.657166 27
15 -140.276642 27
Frame # 20
0 -147.630249 27
1 -185.573639 27
2 -177.162979 27
3 -171.547745 27
4 -166.749191 27
5 -162.881805 27
6 -159.778214 27
7 -155.038910 27
8 -153.489441 27
9 -151.180832 27
10 -148.163437 27
11 -146.752304 27
12 -145.684143 27
13 -144.287460 27
14 -143.527542 27
15 -142.039658 27
Frame # 21
0 -152.617111 27
1 -189.370316 27
2 -179.642044 27
3 -172.162933 27
4 -165.997330 27
5 -162.705032 27
6 -159.690369 27
7 -155.038910 27
8 -153.489822 27
9 -151.475143 27
10 -148.349701 27
11 -147.264801 27
12 -146.172028 27
13 -144.935318 27
14 -143.823242 27
15 -142.781586 27
Frame # 22
0 -146.783417 27
1 -188.537292 27
2 -177.251526 27
3 -172.250809 27
4 -165.553955 27
5 -162.263153 27
6 -159.473755 27
7 -154.510681 27
8 -152.712784 27
9 -150.690292 27
10 -147.697830 27
11 -146.469177 27
12 -145.195938 27
13 -143.732498 27
14 -143.232224 27
15 -141.853821 27
Frame # 23
0 -143.396408 27
1 -186.407074 27
2 -177.251526 27
3 -171.811386 27
4 -165.908646 27
5 -162.439896 27
6 -159.602539 27
7 -154.774796 27
8 -153.004044 27
9 -150.984604 27
10 -147.790955 27
11 -146.657913 27
12 -145.586563 27
13 -144.472916 27
14 -143.035355 27
15 -141.761047 27
Frame # 24
0 -155.440201 27
1 -191.037155 27
2 -181.412766 27
3 -173.041748 27
4 -165.199249 27
5 -161.997665 27
6 -159.602539 27
7 -155.126938 27
8 -153.683624 27
9 -152.161880 27
10 -148.908463 27
11 -147.601669 27
12 -146.172028 27
13 -144.658005 27
14 -143.330673 27
15 -142.132141 27
Frame # 25
0 -159.297989 27
1 -190.481537 27
2 -181.589859 27
3 -173.305389 27
4 -164.401199 27
5 -161.379028 27
6 -158.284958 27
7 -153.982422 27
8 -152.324448 27
9 -150.395966 27
10 -147.325317 27
11 -146.280426 27
12 -145.196259 27
13 -144.102707 27
14 -143.429123 27
15 -141.668274 27
Frame # 26
0 -160.332657 27
1 -190.296722 27
2 -183.537659 27
3 -173.129639 27
4 -164.667221 27
5 -161.732864 27
6 -158.899826 27
7 -154.422638 27
8 -152.713135 27
9 -150.788391 27
10 -147.511566 27
11 -146.320801 27
12 -145.195938 27
13 -143.824692 27
14 -142.445038 27
15 -141.111618 27
Frame # 27
0 -157.415802 27
1 -191.777954 27
2 -181.412766 27
3 -176.029770 27
4 -167.015289 27
5 -162.793411 27
6 -160.041733 27
7 -155.919327 27
8 -154.363586 27
9 -152.652405 27
10 -149.653473 27
11 -148.020004 27
12 -146.757507 27
13 -145.490631 27
14 -144.118195 27
15 -142.689087 27
Frame # 28
0 -164.473053 27
1 -193.259583 27
2 -186.507660 27
3 -176.117661 27
4 -167.458755 27
5 -165.002884 27
6 -162.413376 27
7 -157.768158 27
8 -155.916550 27
9 -154.123993 27
10 -151.050354 27
11 -149.677902 27
12 -148.611481 27
13 -147.156555 27
14 -146.579239 27
15 -144.822937 27
Frame # 29
0 -167.013184 27
1 -196.500641 27
2 -189.292587 27
3 -177.875320 27
4 -166.749191 27
5 -164.649368 27
6 -162.413376 27
7 -158.208359 27
8 -156.208176 27
9 -154.614517 27
10 -151.422852 27
11 -149.908020 27
12 -148.513901 27
13 -147.064011 27
14 -145.792068 27
15 -144.358765 27
Frame # 30
0 -168.989105 27
1 -195.482025 27
2 -188.141617 27
3 -176.732834 27
4 -164.578552 27
5 -162.616669 27
6 -159.825012 27
7 -155.655197 27
8 -154.072342 27
9 -152.358078 27
10 -149.467209 27
11 -148.114410 27
12 -146.855087 27
13 -145.305542 27
14 -144.216995 27
15 -142.874359 27
Frame # 31
0 -172.940979 27
1 -194.926819 27
2 -188.053085 27
3 -178.138977 27
4 -165.110580 27
5 -161.821259 27
6 -159.426865 27
7 -155.567154 27
8 -153.586533 27
9 -152.259979 27
10 -149.280960 27
11 -148.356659 27
12 -147.245071 27
13 -145.768631 27
14 -144.610764 27
15 -142.967133 27
Frame # 32
0 -164.473053 27
1 -194.648605 27
2 -185.928192 27
3 -176.250824 27
4 -166.440689 27
5 -163.676865 27
6 -161.183624 27
7 -156.799728 27
8 -155.042801 27
9 -153.241043 27
10 -150.119095 27
11 -148.639786 27
12 -147.733292 27
13 -146.046280 27
14 -144.905731 27
15 -143.431015 27
Frame # 33
0 -165.037598 27
1 -195.019028 27
2 -187.256226 27
3 -177.657303 27
4 -166.263351 27
5 -163.765244 27
6 -161.183624 27
7 -156.535599 27
8 -154.751556 27
9 -153.044830 27
10 -149.932846 27
11 -148.922913 27
12 -147.733292 27
13 -146.138840 27
14 -145.102631 27
15 -143.802109 27
Frame # 34
0 -159.862549 27
1 -193.815201 27
2 -182.917908 27
3 -175.941895 27
4 -168.657532 27
5 -164.737747 27
6 -162.237686 27
7 -157.680130 27
8 -155.819458 27
9 -154.320206 27
10 -151.236618 27
11 -149.961029 27
12 -148.708755 27
13 -147.249100 27
14 -145.792068 27
15 -144.265991 27
Frame # 35
0 -157.980362 27
1 -195.667618 27
2 -186.370865 27
3 -176.293411 27
4 -169.544281 27
5 -166.505325 27
6 -163.513290 27
7 -158.296387 27
8 -156.208176 27
9 -154.222092 27
10 -151.143478 27
11 -150.002426 27
12 -149.196945 27
13 -147.619324 27
14 -146.579590 27
15 -144.915405 27
Frame # 36
0 -157.698074 27
1 -195.482025 27
2 -183.803299 27
3 -177.260132 27
4 -169.455612 27
5 -165.621536 27
6 -162.764725 27
7 -158.120316 27
8 -156.499420 27
9 -154.712631 27
10 -151.702240 27
11 -150.380020 27
12 -149.294525 27
13 -147.804413 27
14 -146.481155 27
15 -145.008179 27
Frame # 37
0 -170.118225 27
1 -196.408051 27
2 -188.230148 27
3 -176.996490 27
4 -167.636139 27
5 -164.472610 27
6 -161.622818 27
7 -157.239914 27
8 -155.431503 27
9 -154.025894 27
10 -150.957230 27
11 -149.813614 27
12 -149.001785 27
13 -147.434204 27
14 -146.284271 27
15 -144.544312 27
Frame # 38
0 -176.516464 27
1 -198.537872 27
2 -192.479935 27
3 -174.623657 27
4 -167.370071 27
5 -165.002884 27
6 -162.371689 27
7 -157.504028 27
8 -155.819839 27
9 -154.123993 27
10 -150.957230 27
11 -149.436020 27
12 -148.709061 27
13 -147.619324 27
14 -146.776474 27
15 -145.100967 27
Frame # 39
0 -168.236740 27
1 -198.260056 27
2 -187.787476 27
3 -176.426636 27
4 -168.700500 27
5 -165.444778 27
6 -162.149857 27
7 -157.680130 27
8 -155.916550 27
9 -154.320206 27
10 -150.957230 27
11 -149.772278 27
12 -148.611481 27
13 -147.342010 27
14 -145.988586 27
15 -144.451538 27
Frame # 40
0 -165.413620 27
1 -198.260056 27
2 -189.026978 27
3 -177.787430 27
4 -168.657532 27
5 -166.240189 27
6 -163.203918 27
7 -158.560501 27
8 -156.790680 27
9 -154.908829 27
10 -151.609116 27
11 -150.191223 27
12 -148.611481 27
13 -147.249100 27
14 -146.087387 27
15 -144.637085 27
Frame # 41
0 -167.671829 27
1 -197.982285 27
2 -189.115509 27
3 -176.469193 27
4 -167.636139 27
5 -165.268021 27
6 -162.501205 27
7 -157.856201 27
8 -156.111084 27
9 -153.829666 27
10 -150.770981 27
11 -149.394775 27
12 -148.026016 27
13 -146.786362 27
14 -145.693283 27
15 -144.451538 27
Frame # 42
0 -155.440201 27
1 -193.907791 27
2 -181.678406 27
3 -172.734604 27
4 -165.330048 27
5 -162.527939 27
6 -159.514694 27
7 -154.510681 27
8 -153.004044 27
9 -151.475143 27
10 -148.349701 27
11 -147.129791 27
12 -145.879288 27
13 -144.287460 27
14 -143.429123 27
15 -142.317703 27
Frame # 43
0 -159.298340 27
1 -192.889175 27
2 -184.245972 27
3 -174.844330 27
4 -165.553955 27
5 -162.881454 27
6 -159.602539 27
7 -154.774796 27
8 -153.004044 27
9 -150.592194 27
10 -147.604691 27
11 -146.563553 27
12 -145.586258 27
13 -144.287811 27
14 -143.429123 27
15 -142.317703 27
Frame # 44
0 -158.733093 27
1 -191.963562 27
2 -184.777191 27
3 -174.623657 27
4 -166.706711 27
5 -163.677200 27
6 -160.790985 27
7 -156.623627 27
8 -154.751907 27
9 -152.848618 27
10 -149.839722 27
11 -148.451035 27
12 -147.050247 27
13 -145.768280 27
14 -144.807297 27
15 -143.152679 27
Frame # 45
0 -159.579910 27
1 -195.852432 27
2 -186.990616 27
3 -176.908615 27
4 -167.636139 27
5 -165.179642 27
6 -162.413376 27
7 -157.768158 27
8 -155.819458 27
9 -154.320206 27
10 -151.050354 27
11 -149.961029 27
12 -148.709061 27
13 -147.249100 27
14 -146.185486 27
15 -144.544312 27
Frame # 46
0 -161.368011 27
1 -195.204224 27
2 -183.537659 27
3 -175.150955 27
4 -164.578552 27
5 -162.174774 27
6 -159.514694 27
7 -154.950867 27
8 -153.295288 27
9 -151.278931 27
10 -148.163437 27
11 -146.981598 27
12 -145.586258 27
13 -144.194916 27
14 -142.937256 27
15 -141.853821 27
Frame # 47
0 -162.497116 27
1 -191.592758 27
2 -181.855469 27
3 -169.921616 27
4 -164.265686 27
5 -161.025513 27
6 -158.284958 27
7 -153.454178 27
8 -151.839035 27
9 -149.611130 27
10 -146.766571 27
11 -145.525436 27
12 -144.415634 27
13 -143.177200 27
14 -142.149368 27
15 -141.018845 27
Frame # 48
0 -156.757156 27
1 -189.740723 27
2 -179.996185 27
3 -172.690216 27
4 -164.797867 27
5 -161.202606 27
6 -158.460632 27
7 -153.894394 27
8 -152.130264 27
9 -150.395966 27
10 -147.045654 27
11 -145.714172 27
12 -144.513214 27
13 -143.084305 27
14 -141.952499 27
15 -140.554962 27
Frame # 49
0 -163.155762 27
1 -192.148376 27
2 -185.042801 27
3 -171.547745 27
4 -163.603134 27
5 -160.495239 27
6 -157.933594 27
7 -153.542221 27
8 -151.839035 27
9 -150.101654 27
10 -147.325317 27
11 -146.091675 27
12 -144.903214 27
13 -143.732498 27
14 -142.740021 27
15 -141.482712 27
