Frame # 0
11 -193.846863 27
12 -195.060410 27
13 -195.747330 27
14 -196.293488 27
15 -196.222015 27
Frame # 12
0 -270.611359 27
1 -160.665237 27
2 -172.073120 27
3 -179.065018 27
4 -183.160065 27
5 -186.480148 27
6 -188.326996 27
7 -190.873016 27
8 -191.839264 27
9 -192.288361 27
10 -193.703384 27
11 -194.224380 27
12 -195.199951 27
13 -195.840286 27
14 -196.589233 27
15 -196.871460 27
Frame # 13
0 -264.871124 27
1 -160.479660 27
2 -173.579071 27
3 -180.295700 27
4 -183.957916 27
5 -187.010406 27
6 -188.415237 27
7 -190.784958 27
8 -192.033035 27
9 -191.798279 27
10 -193.238144 27
11 -193.993927 27
12 -194.907303 27
13 -195.932831 27
14 -196.687683 27
15 -197.242111 27
Frame # 14
0 -259.883636 27
1 -161.590881 27
2 -173.667633 27
3 -180.559418 27
4 -184.401428 27
5 -187.629089 27
6 -189.293640 27
7 -191.929077 27
8 -192.809723 27
9 -193.760406 27
10 -195.472809 27
11 -196.259552 27
12 -197.248535 27
13 -198.061523 27
14 -199.148331 27
15 -199.839844 27
Frame # 15
0 -269.105316 27
1 -160.943039 27
2 -172.250244 27
3 -179.240829 27
4 -182.805283 27
5 -186.038269 27
6 -187.799973 27
7 -190.080627 27
8 -191.159668 27
9 -191.994034 27
10 -193.517120 27
11 -194.129990 27
12 -195.004852 27
13 -195.562637 27
14 -196.097031 27
15 -196.407120 27
Frame # 16
0 -257.813599 27
1 -159.738846 27
2 -171.365051 27
3 -177.921829 27
4 -181.651794 27
5 -184.536194 27
6 -186.482376 27
7 -189.111771 27
8 -190.188828 27
9 -191.209625 27
10 -192.772125 27
11 -193.280640 27
12 -194.474945 27
13 -194.914764 27
14 -195.211044 27
15 -195.108704 27
Frame # 17
0 -246.053116 27
1 -161.961304 27
2 -175.349854 27
3 -181.614288 27
4 -185.022308 27
5 -187.894211 27
6 -189.293640 27
7 -191.488876 27
8 -192.518448 27
9 -192.681213 27
10 -194.355682 27
11 -195.221161 27
12 -196.175476 27
13 -197.321106 27
14 -198.459641 27
15 -199.468719 27
Frame # 18
0 -267.505127 27
1 -160.757843 27
2 -170.656555 27
3 -177.570618 27
4 -181.563110 27
5 -185.066086 27
6 -186.833740 27
7 -189.287842 27
8 -190.188828 27
9 -190.914871 27
10 -192.492737 27
11 -192.903122 27
12 -193.736679 27
13 -194.544556 27
14 -195.506378 27
15 -196.129242 27
Frame # 19
0 -239.560684 27
1 -159.739212 27
2 -172.073120 27
3 -179.065018 27
4 -182.716171 27
5 -185.773117 27
6 -187.360764 27
7 -189.728455 27
8 -190.965103 27
9 -191.405411 27
10 -193.331284 27
11 -194.088348 27
12 -195.297501 27
13 -196.303055 27
14 -197.081451 27
15 -197.891541 27
Frame # 20
0 -262.141846 27
1 -160.016647 27
2 -171.984985 27
3 -179.065018 27
4 -182.982254 27
5 -186.392166 27
6 -188.414841 27
7 -191.048676 27
8 -192.033417 27
9 -192.779343 27
10 -194.262146 27
11 -194.843536 27
12 -195.548294 27
13 -196.210495 27
14 -196.785721 27
15 -197.427658 27
Frame # 21
0 -254.708542 27
1 -159.368805 27
2 -171.984558 27
3 -178.888794 27
4 -182.627457 27
5 -186.126648 27
6 -187.887817 27
7 -190.256302 27
8 -191.450912 27
9 -191.405411 27
10 -192.865234 27
11 -193.469376 27
12 -194.614639 27
13 -195.654785 27
14 -196.884552 27
15 -197.520889 27
Frame # 22
0 -238.055222 27
1 -160.943039 27
2 -173.047272 27
3 -179.416641 27
4 -182.982254 27
5 -186.038269 27
6 -187.624283 27
7 -190.080627 27
8 -191.062576 27
9 -191.503494 27
10 -192.865631 27
11 -193.469376 27
12 -194.321991 27
13 -195.470062 27
14 -196.687683 27
15 -197.613693 27
Frame # 23
0 -272.210358 27
1 -158.720215 27
2 -169.682404 27
3 -176.779449 27
4 -180.942215 27
5 -184.359055 27
6 -186.307114 27
7 -188.935699 27
8 -189.800079 27
9 -190.424774 27
10 -191.841248 27
11 -192.483521 27
12 -193.248917 27
13 -194.174332 27
14 -195.211044 27
15 -195.664902 27
Frame # 24
0 -272.115662 27
1 -160.109619 27
2 -172.959137 27
3 -179.855759 27
4 -183.691818 27
5 -186.922455 27
6 -189.029709 27
7 -191.753006 27
8 -192.615921 27
9 -193.662277 27
10 -195.007156 27
11 -195.504364 27
12 -196.426514 27
13 -197.228561 27
14 -198.065445 27
15 -198.727005 27
Frame # 25
0 -287.265198 27
1 -160.202225 27
2 -171.895996 27
3 -178.977112 27
4 -182.804871 27
5 -186.126648 27
6 -187.887817 27
7 -190.256699 27
8 -191.353851 27
9 -192.288361 27
10 -193.890030 27
11 -194.318756 27
12 -195.102402 27
13 -195.470062 27
14 -195.801697 27
15 -195.850449 27
Frame # 26
0 -261.671967 27
1 -159.461029 27
2 -171.807861 27
3 -178.889206 27
4 -183.070969 27
5 -186.391769 27
6 -187.888214 27
7 -190.608475 27
8 -191.838882 27
9 -192.092590 27
10 -193.890030 27
11 -194.465942 27
12 -195.687714 27
13 -196.488144 27
14 -197.376785 27
15 -198.077087 27
Frame # 27
0 -260.354095 27
1 -160.665237 27
2 -172.339203 27
3 -178.801300 27
4 -182.361374 27
5 -185.419983 27
6 -186.921585 27
7 -189.375900 27
8 -190.188828 27
9 -190.424347 27
10 -191.654602 27
11 -192.053741 27
12 -192.663620 27
13 -193.433517 27
14 -194.325073 27
15 -194.552063 27
Frame # 28
0 -278.326385 27
1 -158.535019 27
2 -169.947662 27
3 -176.691544 27
4 -180.410034 27
5 -183.563644 27
6 -185.340866 27
7 -187.879196 27
8 -189.023422 27
9 -189.934235 27
10 -191.561874 27
11 -192.105911 27
12 -192.858719 27
13 -193.341370 27
14 -194.029739 27
15 -194.644363 27
Frame # 29
0 -256.496277 27
1 -158.813187 27
2 -172.515930 27
3 -179.328735 27
4 -183.337036 27
5 -186.391769 27
6 -188.063477 27
7 -190.520432 27
8 -191.548004 27
9 -191.797821 27
10 -193.330887 27
11 -193.941254 27
12 -195.004852 27
13 -195.932831 27
14 -196.884552 27
15 -197.706467 27
Frame # 30
0 -242.101212 27
1 -160.480042 27
2 -173.312958 27
3 -180.207794 27
4 -183.780533 27
5 -186.922058 27
6 -188.678360 27
7 -191.049088 27
8 -192.227219 27
9 -192.680771 27
10 -194.355682 27
11 -194.979370 27
12 -196.077911 27
13 -197.228561 27
14 -198.164307 27
15 -198.912079 27
Frame # 31
0 -275.126648 27
1 -160.387054 27
2 -172.693451 27
3 -179.855759 27
4 -183.780533 27
5 -187.099213 27
6 -188.941864 27
7 -191.400833 27
8 -192.518845 27
9 -192.876999 27
10 -194.541519 27
11 -195.168137 27
12 -196.077911 27
13 -196.857941 27
14 -198.065445 27
15 -199.005325 27
Frame # 32
0 -279.173828 27
1 -159.924423 27
2 -171.807434 27
3 -178.625488 27
4 -182.361374 27
5 -185.507965 27
6 -187.448608 27
7 -189.728455 27
8 -190.868011 27
9 -191.012970 27
10 -192.400024 27
11 -193.144318 27
12 -194.029327 27
13 -194.914764 27
14 -195.703247 27
15 -195.757675 27
Frame # 33
0 -258.848633 27
1 -159.738846 27
2 -172.516327 27
3 -178.977112 27
4 -182.627457 27
5 -185.861496 27
6 -187.273331 27
7 -189.816101 27
8 -190.965103 27
9 -191.405838 27
10 -193.145020 27
11 -193.899536 27
12 -195.102402 27
13 -196.025375 27
14 -196.785721 27
15 -197.613205 27
Frame # 34
0 -290.369629 27
1 -161.220856 27
2 -172.870575 27
3 -179.943665 27
4 -183.869232 27
5 -187.187576 27
6 -189.117554 27
7 -191.753006 27
8 -192.810104 27
9 -193.171753 27
10 -194.448410 27
11 -194.885010 27
12 -195.353134 27
13 -195.932434 27
14 -196.687683 27
15 -197.057022 27
Frame # 35
0 -265.435699 27
1 -160.850433 27
2 -173.135834 27
3 -179.944077 27
4 -183.869232 27
5 -187.187180 27
6 -189.029709 27
7 -191.489288 27
8 -192.615921 27
9 -193.171295 27
10 -194.728180 27
11 -195.356888 27
12 -196.175476 27
13 -197.136017 27
14 -197.770538 27
15 -198.355881 27
Frame # 36
0 -241.159760 27
1 -161.961304 27
2 -175.172729 27
3 -181.790100 27
4 -185.022308 27
5 -187.982590 27
6 -189.293228 27
7 -191.401245 27
8 -192.518448 27
9 -192.680771 27
10 -194.169403 27
11 -194.843536 27
12 -195.980362 27
13 -197.043457 27
14 -198.262756 27
15 -199.283173 27
Frame # 37
0 -281.430847 27
1 -160.572632 27
2 -170.036652 27
3 -176.954865 27
4 -180.764847 27
5 -183.829163 27
6 -185.779663 27
7 -188.231354 27
8 -189.217987 27
9 -189.933807 27
10 -191.375229 27
11 -191.864990 27
12 -192.858719 27
13 -193.711182 27
14 -194.423492 27
15 -194.459290 27
Frame # 38
0 -238.902054 27
1 -159.554001 27
2 -172.161682 27
3 -178.625488 27
4 -182.272675 27
5 -185.331238 27
6 -186.921585 27
7 -189.112183 27
8 -190.188446 27
9 -190.424347 27
10 -192.027512 27
11 -192.619995 27
12 -193.834229 27
13 -194.729645 27
14 -195.506378 27
15 -196.128799 27
Frame # 39
0 -267.693329 27
1 -161.591263 27
2 -174.110443 27
3 -180.559006 27
4 -184.224014 27
5 -187.099213 27
6 -188.941864 27
7 -191.400833 27
8 -192.421768 27
9 -193.367966 27
10 -195.100296 27
11 -195.640015 27
12 -196.663223 27
13 -197.413254 27
14 -197.967438 27
15 -198.541428 27
Frame # 40
0 -280.679321 27
1 -160.757477 27
2 -171.718872 27
3 -179.152924 27
4 -182.982254 27
5 -186.214996 27
6 -187.799973 27
7 -189.992584 27
8 -191.159286 27
9 -191.503494 27
10 -192.865631 27
11 -193.521927 27
12 -194.321991 27
13 -195.099869 27
14 -195.900146 27
15 -196.221573 27
Frame # 41
0 -277.478943 27
1 -159.090988 27
2 -171.807861 27
3 -179.064606 27
4 -182.982254 27
5 -186.303787 27
6 -188.063477 27
7 -190.696503 27
8 -191.839264 27
9 -192.190689 27
10 -193.703384 27
11 -194.182739 27
12 -195.157990 27
13 -195.932831 27
14 -196.982590 27
15 -197.428116 27
Frame # 42
0 -238.148788 27
1 -161.220856 27
2 -174.287140 27
3 -181.174347 27
4 -184.933594 27
5 -188.424500 27
6 -190.171616 27
7 -192.633408 27
8 -193.780945 27
9 -194.054276 27
10 -195.379669 27
11 -196.111877 27
12 -196.760773 27
13 -197.968567 27
14 -199.542511 27
15 -200.675278 27
Frame # 43
0 -269.481659 27
1 -160.387421 27
2 -171.541748 27
3 -178.625076 27
4 -182.450089 27
5 -185.684738 27
6 -187.448608 27
7 -189.992188 27
8 -191.062576 27
9 -191.503494 27
10 -192.958374 27
11 -193.752502 27
12 -194.712189 27
13 -195.469666 27
14 -196.195068 27
15 -196.500366 27
Frame # 44
0 -235.325470 27
1 -160.665237 27
2 -174.907471 27
3 -181.525970 27
4 -185.022308 27
5 -188.071365 27
6 -189.556747 27
7 -191.841034 27
8 -193.004288 27
9 -193.466080 27
10 -195.100296 27
11 -195.881958 27
12 -196.914398 27
13 -198.153671 27
14 -199.443649 27
15 -200.489731 27
Frame # 45
0 -264.965210 27
1 -160.387421 27
2 -171.541748 27
3 -178.273453 27
4 -182.095291 27
5 -185.331238 27
6 -186.921585 27
7 -189.288254 27
8 -190.382980 27
9 -190.620544 27
10 -191.840851 27
11 -192.431244 27
12 -193.346466 27
13 -193.896286 27
14 -194.521942 27
15 -194.922714 27
Frame # 46
0 -277.008484 27
1 -159.831451 27
2 -170.479431 27
3 -177.482712 27
4 -181.474411 27
5 -184.712555 27
6 -186.394531 27
7 -188.847641 27
8 -189.800079 27
9 -190.424774 27
10 -191.933975 27
11 -192.577911 27
12 -193.639130 27
13 -194.637100 27
14 -195.505966 27
15 -195.943222 27
Frame # 47
0 -253.297150 27
1 -159.831818 27
2 -172.604492 27
3 -179.152512 27
4 -182.804871 27
5 -185.861496 27
6 -187.448608 27
7 -189.640411 27
8 -190.868423 27
9 -191.405411 27
10 -192.772125 27
11 -193.375015 27
12 -194.224442 27
13 -195.192017 27
14 -196.097031 27
15 -196.685440 27
Frame # 48
0 -264.400665 27
1 -160.387054 27
2 -172.693451 27
3 -179.680359 27
4 -183.514435 27
5 -186.833679 27
6 -188.590515 27
7 -191.312790 27
8 -192.324295 27
9 -193.073654 27
10 -194.727783 27
11 -195.221161 27
12 -196.036209 27
13 -196.950912 27
14 -197.967026 27
15 -198.819778 27
Frame # 49
0 -289.617523 27
1 -159.461029 27
2 -169.416290 27
3 -176.339920 27
4 -180.410034 27
5 -183.828766 27
6 -185.867508 27
7 -188.231766 27
8 -189.411758 27
9 -189.933807 27
10 -191.189362 27
11 -191.676254 27
12 -192.566055 27
13 -193.156265 27
14 -193.734421 27
15 -193.809387 27
