Frame # 0
4 -195.932053 26
5 -196.995941 26
6 -197.197418 26
7 -197.210632 26
8 -196.889404 27
9 -196.508240 26
10 -195.661209 27
11 -195.317673 27
12 -194.671814 27
13 -193.990982 27
14 -193.539246 27
15 -192.511841 26
Frame # 12
0 -178.022308 26
1 -178.907120 26
2 -188.987778 26
3 -193.217041 26
4 -194.955948 26
5 -196.112610 26
6 -196.231186 26
7 -196.241760 26
8 -196.015656 27
9 -195.330978 26
10 -194.636780 27
11 -194.090454 27
12 -193.598053 27
13 -193.157990 27
14 -192.751709 27
15 -192.047943 26
Frame # 13
0 -175.764511 26
1 -180.666565 26
2 -190.936096 26
3 -195.150970 26
4 -196.819031 26
5 -197.879730 26
6 -197.900131 26
7 -198.002548 26
8 -197.569000 27
9 -196.900681 26
10 -196.033707 27
11 -195.695297 27
12 -195.354889 27
13 -194.823944 27
14 -194.129913 27
15 -193.439606 26
Frame # 14
0 -178.304596 26
1 -179.555328 26
2 -189.873383 26
3 -194.447723 26
4 -196.641190 26
5 -197.615051 26
6 -197.812729 26
7 -197.914520 26
8 -197.569000 27
9 -196.704483 26
10 -195.940582 27
11 -195.600876 27
12 -195.062149 27
13 -194.361191 27
14 -193.637695 27
15 -192.604614 26
Frame # 15
0 -181.127762 26
1 -179.184937 26
2 -190.227631 26
3 -194.887268 26
4 -196.641632 26
5 -198.056473 26
6 -198.075790 26
7 -198.090591 26
8 -198.054459 27
9 -197.195007 26
10 -196.499359 27
11 -196.167313 27
12 -195.940369 27
13 -195.286713 27
14 -194.720566 27
15 -193.625153 26
Frame # 16
0 -177.269989 26
1 -179.277527 26
2 -189.164902 26
3 -193.480774 26
4 -194.955948 26
5 -196.023788 26
6 -196.143799 26
7 -196.153717 26
8 -195.918564 27
9 -195.821503 26
10 -195.288696 27
11 -194.656479 26
12 -194.183929 27
13 -193.435654 27
14 -192.751709 27
15 -191.955170 26
Frame # 17
0 -175.575928 26
1 -176.221649 26
2 -185.445358 26
3 -189.964539 26
4 -192.117645 26
5 -193.284485 26
6 -193.508636 26
7 -193.512497 26
8 -193.297256 27
9 -192.387756 26
10 -191.842957 27
11 -191.352798 27
12 -190.963394 27
13 -190.288849 27
14 -189.404236 26
15 -188.244095 26
Frame # 18
0 -182.256882 26
1 -176.777267 26
2 -188.898773 26
3 -193.392868 26
4 -195.133759 26
5 -196.465668 26
6 -196.670395 26
7 -196.770432 26
8 -196.501083 27
9 -196.410156 26
10 -195.568069 27
11 -195.128876 27
12 -194.379089 27
13 -193.713333 27
14 -193.047043 27
15 -192.233490 26
Frame # 19
0 -184.797363 26
1 -177.332886 26
2 -188.987778 26
3 -193.832397 26
4 -195.665512 26
5 -196.819168 26
6 -196.934341 26
7 -197.122162 26
8 -196.889404 27
9 -196.410156 26
10 -195.754333 27
11 -195.317673 27
12 -194.867004 27
13 -194.361191 27
14 -193.736145 27
15 -192.975708 26
Frame # 20
0 -181.033264 26
1 -178.536713 26
2 -190.316193 26
3 -194.887268 26
4 -196.729874 26
5 -197.791809 26
6 -198.075790 26
7 -198.266663 26
8 -198.054459 27
9 -197.587418 26
10 -196.685593 27
11 -196.356094 27
12 -196.037537 27
13 -195.471832 27
14 -195.113937 26
15 -194.181824 26
Frame # 21
0 -178.775467 26
1 -178.907120 26
2 -188.899216 26
3 -193.129135 26
4 -194.778976 26
5 -196.024216 26
6 -196.055527 26
7 -196.241760 26
8 -195.918564 27
9 -195.625290 26
10 -195.102432 27
11 -194.845673 27
12 -194.574234 27
13 -194.031036 26
14 -193.342361 27
15 -192.419067 26
Frame # 22
0 -187.055984 26
1 -178.907120 26
2 -189.784821 26
3 -194.623550 26
4 -196.730316 26
5 -198.144852 26
6 -198.690674 26
7 -199.235123 26
8 -198.928207 27
9 -198.862808 26
10 -198.268326 27
11 -197.677750 27
12 -197.013748 27
13 -196.397354 27
14 -195.901871 27
15 -195.109589 26
Frame # 23
0 -181.033264 26
1 -179.370117 26
2 -190.493301 26
3 -194.974716 26
4 -196.996414 26
5 -198.322083 26
6 -198.427155 26
7 -198.706879 26
8 -198.442780 27
9 -197.783661 26
10 -196.964981 27
11 -196.639328 27
12 -196.037537 27
13 -195.326431 26
14 -194.819016 27
15 -194.089020 26
Frame # 24
0 -174.635406 26
1 -178.351501 26
2 -186.419510 26
3 -190.667770 26
4 -192.561569 26
5 -193.725937 26
6 -193.947403 26
7 -194.041183 26
8 -193.782684 27
9 -193.172607 26
10 -192.681107 27
11 -192.202423 27
12 -191.841995 27
13 -191.399506 27
14 -190.881287 27
15 -189.821320 26
Frame # 25
0 -182.727341 26
1 -176.314270 26
2 -187.305130 26
3 -191.986359 26
4 -193.980270 26
5 -194.963226 26
6 -195.089737 26
7 -195.185257 26
8 -194.947708 27
9 -194.252213 27
10 -193.519257 27
11 -193.240845 27
12 -192.914993 27
13 -192.510147 27
14 -192.259079 26
15 -191.120178 26
Frame # 26
0 -176.046783 26
1 -177.981094 26
2 -189.430573 26
3 -193.656586 26
4 -195.311172 26
5 -196.554047 26
6 -196.758224 26
7 -196.594345 26
8 -196.501083 27
9 -195.821503 26
10 -195.009293 27
11 -194.468079 27
12 -193.891205 27
13 -193.198288 26
14 -192.653259 27
15 -191.862396 26
Frame # 27
0 -181.598221 26
1 -179.370117 26
2 -189.961945 26
3 -194.623550 26
4 -196.375534 26
5 -197.526199 26
6 -197.724884 26
7 -197.826477 26
8 -197.859863 26
9 -197.293106 26
10 -196.778290 27
11 -196.261703 27
12 -196.135529 27
13 -195.471832 27
14 -194.917450 27
15 -193.810699 26
Frame # 28
0 -184.326492 26
1 -177.425476 26
2 -186.596634 26
3 -191.546844 26
4 -193.714172 26
5 -195.052078 26
6 -195.440643 26
7 -195.713501 26
8 -195.530212 27
9 -194.742325 26
10 -194.078033 27
11 -193.807251 27
12 -193.402878 27
13 -192.735641 26
14 -192.161041 27
15 -191.120178 26
Frame # 29
0 -181.127762 26
1 -176.869873 26
2 -188.190720 26
3 -192.689621 26
4 -194.512909 26
5 -195.670258 26
6 -195.792007 26
7 -195.978073 26
8 -195.724396 27
9 -195.232849 26
10 -194.729507 27
11 -194.090454 27
12 -193.403290 27
13 -192.695236 27
14 -191.964157 27
15 -190.934631 26
Frame # 30
0 -180.939178 26
1 -178.258911 26
2 -188.988174 26
3 -193.656586 26
4 -195.488144 26
5 -196.730789 26
6 -196.934341 26
7 -197.034119 26
8 -196.792313 27
9 -196.410583 27
10 -195.661209 27
11 -195.223282 27
12 -194.866592 27
13 -194.176102 27
14 -193.637283 26
15 -192.790161 26
Frame # 31
0 -179.339600 26
1 -178.073700 26
2 -189.253464 26
3 -193.392426 26
4 -194.956375 26
5 -196.112610 26
6 -196.143799 26
7 -196.153717 26
8 -195.918564 27
9 -195.331390 27
10 -194.729919 27
11 -194.373657 27
12 -194.085938 27
13 -193.713333 27
14 -193.440399 26
15 -192.697388 26
Frame # 32
0 -173.882263 26
1 -177.981094 26
2 -186.862320 26
3 -191.019394 26
4 -192.649826 26
5 -193.726395 26
6 -193.772156 26
7 -193.776627 26
8 -193.491409 27
9 -192.387756 26
10 -191.563583 27
11 -191.258408 27
12 -190.963394 27
13 -190.566513 27
14 -190.191772 26
15 -189.264648 26
Frame # 33
0 -177.175491 26
1 -176.962479 26
2 -187.216568 26
3 -191.546387 26
4 -193.359390 26
5 -194.610168 26
6 -194.738388 26
7 -194.833115 26
8 -194.656464 27
9 -194.055588 26
10 -193.333008 27
11 -192.957642 27
12 -192.622253 27
13 -192.047379 27
14 -191.766876 26
15 -190.934631 26
Frame # 34
0 -182.727341 26
1 -176.684677 26
2 -186.862320 26
3 -191.283127 26
4 -193.093735 26
5 -194.433426 26
6 -194.650101 26
7 -194.657028 26
8 -194.268097 27
9 -193.859375 26
10 -193.333008 27
11 -193.051636 27
12 -192.720215 27
13 -192.087952 26
14 -191.373505 27
15 -190.377960 26
Frame # 35
0 -173.882263 26
1 -178.999710 26
2 -189.519547 26
3 -193.129135 26
4 -194.690292 26
5 -195.405579 26
6 -195.265411 26
7 -195.361359 26
8 -195.044785 27
9 -194.644226 26
10 -194.171173 27
11 -193.618439 27
12 -193.207718 27
13 -192.643127 26
14 -192.259491 27
15 -191.398499 26
Frame # 36
0 -176.705811 26
1 -180.018326 26
2 -189.784821 26
3 -193.832397 26
4 -195.577271 26
5 -196.554047 26
6 -196.670822 26
7 -196.506317 26
8 -196.209808 27
9 -195.723389 26
10 -195.195557 27
11 -194.751282 27
12 -194.379089 27
13 -193.805878 27
14 -193.145462 27
15 -192.140717 26
Frame # 37
0 -185.644196 26
1 -179.092316 26
2 -189.164902 26
3 -194.008194 26
4 -196.020309 26
5 -197.437820 26
6 -197.812729 26
7 -198.090591 26
8 -197.763184 27
9 -197.489334 26
10 -196.778290 27
11 -196.261703 27
12 -195.647614 27
13 -195.009064 27
14 -194.425247 27
15 -193.717926 26
Frame # 38
0 -178.869141 26
1 -180.759171 26
2 -191.378906 26
3 -195.590500 26
4 -197.173813 26
5 -198.233704 26
6 -198.339767 26
7 -198.442764 26
8 -198.345703 27
9 -198.176071 26
10 -197.710022 27
11 -197.394547 27
12 -197.013336 27
13 -196.489899 27
14 -195.803452 27
15 -194.552917 26
Frame # 39
0 -176.234970 26
1 -178.907120 26
2 -188.367844 26
3 -192.513809 26
4 -194.246811 26
5 -195.139984 26
6 -195.177139 26
7 -195.009628 26
8 -194.753525 27
9 -193.957474 26
10 -193.519257 27
11 -193.146439 27
12 -193.012573 27
13 -192.458069 26
14 -191.767258 27
15 -190.749084 26
Frame # 40
0 -182.727341 26
1 -178.536713 26
2 -187.747925 26
3 -192.250092 26
4 -194.335495 26
5 -195.581879 26
6 -195.792007 26
7 -195.977646 26
8 -195.724396 27
9 -195.330978 26
10 -194.916183 27
11 -194.562469 27
12 -194.378677 27
13 -193.660919 26
14 -192.751709 27
15 -191.584076 26
Frame # 41
0 -184.609192 26
1 -177.240295 26
2 -188.279282 26
3 -193.041229 26
4 -195.045074 26
5 -196.377747 26
6 -196.670395 26
7 -196.946075 26
8 -196.598160 27
9 -196.410156 26
10 -195.940582 27
11 -195.412094 27
12 -195.061737 27
13 -194.308624 26
14 -193.539246 27
15 -192.604614 26
Frame # 42
0 -173.694473 26
1 -178.629318 26
2 -189.253464 26
3 -193.129135 26
4 -194.512909 26
5 -195.582336 26
6 -195.528488 26
7 -195.449387 26
8 -195.141464 27
9 -194.840439 26
10 -194.171173 27
11 -193.807251 27
12 -193.598450 27
13 -192.828186 26
14 -192.062607 27
15 -190.934631 26
Frame # 43
0 -178.681366 26
1 -176.221649 26
2 -186.153854 26
3 -190.667770 26
4 -192.384155 26
5 -193.460785 26
6 -193.596481 26
7 -193.688599 26
8 -193.588501 27
9 -192.976410 26
10 -192.494446 27
11 -192.202423 27
12 -192.232330 27
13 -191.862274 27
14 -191.471939 27
15 -190.377960 26
Frame # 44
0 -179.339600 26
1 -178.907120 26
2 -192.353485 26
3 -196.557465 26
4 -198.237747 26
5 -199.205872 26
6 -199.306000 26
7 -199.235123 26
8 -198.928207 27
9 -198.274612 27
10 -197.523758 27
11 -197.300125 27
12 -197.110916 27
13 -196.489899 27
14 -196.000320 27
15 -195.016800 26
Frame # 45
0 -181.785995 26
1 -181.592590 26
2 -191.202194 26
3 -195.414246 26
4 -197.085098 26
5 -198.233704 26
6 -198.251938 26
7 -198.178635 26
8 -198.151520 27
9 -197.293518 27
10 -196.778732 27
11 -196.544907 27
12 -196.525421 27
13 -195.934601 27
14 -195.508118 27
15 -194.367371 26
Frame # 46
0 -182.256454 26
1 -179.092316 26
2 -189.076340 26
3 -193.568237 26
4 -195.311172 26
5 -196.554520 26
6 -196.670395 26
7 -196.593903 26
8 -196.501083 27
9 -195.625290 26
10 -195.009293 27
11 -194.468079 27
12 -194.183517 27
13 -193.528214 27
14 -193.047043 27
15 -192.140717 26
Frame # 47
0 -186.208755 26
1 -177.055084 26
2 -186.419510 26
3 -190.931488 26
4 -193.004608 26
5 -194.167816 26
6 -194.474869 26
7 -194.833115 26
8 -194.559372 27
9 -194.055588 26
10 -193.519257 27
11 -193.240433 26
12 -193.208130 27
13 -192.787796 27
14 -192.456360 27
15 -191.491302 26
Frame # 48
0 -176.610931 26
1 -177.518463 26
2 -187.659378 26
3 -191.986359 26
4 -193.625931 26
5 -194.610168 26
6 -194.650101 26
7 -194.568970 26
8 -194.364777 27
9 -193.761261 26
10 -192.960510 27
11 -192.485626 27
12 -192.036774 27
13 -191.347733 26
14 -190.782837 27
15 -190.099640 26
Frame # 49
0 -172.565369 26
1 -178.073700 26
2 -188.279282 26
3 -192.074265 26
4 -193.625488 26
5 -194.521347 26
6 -194.562698 26
7 -194.392899 26
8 -194.171005 27
9 -193.565048 26
10 -192.774231 27
11 -192.202423 27
12 -191.744034 27
13 -190.751617 27
14 -189.896851 27
15 -189.079086 26
