Frame # 0
10 -142.761856 27
11 -142.977310 27
12 -143.439835 27
13 -143.361954 27
14 -143.429123 27
15 -142.688812 27
Frame # 20
0 -158.451157 27
1 -125.567802 27
2 -133.248520 27
3 -137.097580 27
4 -138.774460 27
5 -140.344955 27
6 -140.856766 27
7 -141.568741 27
8 -141.936493 27
9 -141.860458 27
10 -141.830597 27
11 -141.844818 27
12 -141.780716 27
13 -141.696030 27
14 -141.657166 27
15 -141.575485 27
Frame # 21
0 -165.131699 27
1 -123.067558 27
2 -129.828598 27
3 -133.758026 27
4 -136.114273 27
5 -137.781982 27
6 -138.661377 27
7 -139.455780 27
8 -139.800629 27
9 -139.898331 27
10 -139.875229 27
11 -139.768585 27
12 -139.633987 27
13 -139.474792 27
14 -139.589920 27
15 -139.256104 27
Frame # 22
0 -169.647766 27
1 -122.789749 27
2 -132.186081 27
3 -136.306625 27
4 -138.188950 27
5 -139.549545 27
6 -140.453751 27
7 -141.216599 27
8 -141.450775 27
9 -141.958893 27
10 -142.110260 27
11 -142.127945 27
12 -142.268600 27
13 -141.974014 27
14 -141.755615 27
15 -141.111267 27
Frame # 23
0 -175.199188 27
1 -124.919586 27
2 -133.602676 27
3 -138.064285 27
4 -140.228958 27
5 -142.024139 27
6 -142.913223 27
7 -143.857803 27
8 -144.169418 27
9 -144.019104 27
10 -143.972778 27
11 -144.054535 27
12 -144.122589 27
13 -144.010162 27
14 -144.413528 27
15 -144.080078 27
Frame # 24
0 -186.584305 27
1 -124.456284 27
2 -132.540237 27
3 -137.361221 27
4 -139.785477 27
5 -141.582550 27
6 -142.386185 27
7 -143.329254 27
8 -143.781082 27
9 -143.724777 27
10 -143.972778 27
11 -144.054535 27
12 -144.317749 27
13 -144.102356 27
14 -144.118195 27
15 -143.523422 27
Frame # 25
0 -186.489777 27
1 -122.234146 27
2 -130.769485 27
3 -135.427795 27
4 -137.745468 27
5 -139.726593 27
6 -140.717270 27
7 -141.920609 27
8 -142.324829 27
9 -142.743729 27
10 -143.041519 27
11 -143.166077 27
12 -143.439835 27
13 -143.361954 27
14 -143.232224 27
15 -142.688812 27
Frame # 26
0 -189.783432 27
1 -121.585938 27
2 -130.680954 27
3 -135.515686 27
4 -138.100266 27
5 -140.168488 27
6 -141.208038 27
7 -142.272766 27
8 -142.713150 27
9 -142.547531 27
10 -142.668716 27
11 -142.788559 27
12 -143.049530 27
13 -142.806656 27
14 -142.838470 27
15 -142.503250 27
Frame # 27
0 -187.901596 27
1 -121.771133 27
2 -130.415344 27
3 -135.515686 27
4 -137.976410 27
5 -139.991730 27
6 -140.944595 27
7 -141.920898 27
8 -142.421921 27
9 -142.350967 27
10 -142.389343 27
11 -142.411072 27
12 -142.561325 27
13 -142.343887 27
14 -142.543152 27
15 -142.039368 27
Frame # 28
0 -179.715973 27
1 -121.956337 27
2 -131.954025 27
3 -136.482391 27
4 -138.721115 27
5 -140.344955 27
6 -140.944595 27
7 -141.744827 27
8 -142.227737 27
9 -141.958557 27
10 -142.110260 27
11 -141.939209 27
12 -141.878296 27
13 -141.788574 27
14 -141.854050 27
15 -141.761047 27
Frame # 29
0 -174.352356 27
1 -122.882362 27
2 -130.858017 27
3 -134.900497 27
4 -136.947205 27
5 -138.665771 27
6 -139.487518 27
7 -140.511963 27
8 -140.771469 27
9 -141.370255 27
10 -141.551498 27
11 -141.656082 27
12 -141.585861 27
13 -141.418381 27
14 -141.263412 27
15 -140.647736 27
Frame # 30
0 -181.221069 27
1 -121.308128 27
2 -129.264359 27
3 -133.670135 27
4 -136.025589 27
5 -137.781982 27
6 -138.749191 27
7 -139.719910 27
8 -140.091904 27
9 -140.291092 27
10 -140.526825 27
11 -140.523575 27
12 -140.609787 27
13 -140.400299 27
14 -140.180542 27
15 -139.627213 27
Frame # 31
0 -162.779388 27
1 -122.234146 27
2 -130.537079 27
3 -134.373199 27
4 -136.060226 27
5 -137.605225 27
6 -138.345612 27
7 -139.279694 27
8 -139.606476 27
9 -139.898331 27
10 -140.340866 27
11 -140.334824 27
12 -140.707367 27
13 -140.770523 27
14 -140.869644 27
15 -140.369064 27
Frame # 32
0 -181.032867 27
1 -120.844818 27
2 -128.910202 27
3 -133.670135 27
4 -136.060226 27
5 -138.135788 27
6 -139.048340 27
7 -140.071762 27
8 -140.479935 27
9 -140.291092 27
10 -140.527115 27
11 -140.467331 27
12 -140.414917 27
13 -140.307755 27
14 -140.278992 27
15 -139.997971 27
Frame # 33
0 -186.772491 27
1 -119.270897 27
2 -127.582146 27
3 -132.439774 27
4 -134.995865 27
5 -136.898483 27
6 -137.871033 27
7 -138.839203 27
8 -139.315216 27
9 -139.310043 27
10 -139.595566 27
11 -139.674210 27
12 -139.731873 27
13 -139.752441 27
14 -139.688339 27
15 -139.256104 27
Frame # 34
0 -179.339600 27
1 -119.733894 27
2 -129.828598 27
3 -134.285324 27
4 -136.592422 27
5 -138.488998 27
6 -139.539536 27
7 -140.600311 27
8 -141.062744 27
9 -141.173706 27
10 -141.365265 27
11 -141.467331 27
12 -141.585556 27
13 -141.418381 27
14 -141.361847 27
15 -140.832947 27
Frame # 35
0 -168.424164 27
1 -122.234146 27
2 -131.212158 27
3 -135.515686 27
4 -137.568069 27
5 -139.196335 27
6 -139.890793 27
7 -140.688049 27
8 -141.256897 27
9 -141.174042 27
10 -141.458084 27
11 -141.372955 27
12 -141.683441 27
13 -141.325836 27
14 -141.164963 27
15 -140.554962 27
Frame # 36
0 -165.131348 27
1 -122.511650 27
2 -130.326797 27
3 -134.461090 27
4 -136.326324 27
5 -137.958740 27
6 -138.872650 27
7 -139.807648 27
8 -140.091599 27
9 -140.487305 27
10 -140.619965 27
11 -140.561737 27
12 -140.414627 27
13 -140.122650 27
14 -139.983658 27
15 -139.534088 27
Frame # 37
0 -172.188232 27
1 -120.845116 27
2 -128.910202 27
3 -133.230728 27
4 -135.582230 27
5 -137.428757 27
6 -138.485748 27
7 -139.543808 27
8 -139.800629 27
9 -140.192642 27
10 -140.247742 27
11 -140.240463 27
12 -140.317062 27
13 -140.122650 27
14 -139.983658 27
15 -139.719986 27
Frame # 38
0 -176.140106 27
1 -121.771133 27
2 -130.326797 27
3 -134.461090 27
4 -136.415024 27
5 -137.870361 27
6 -138.609131 27
7 -139.631577 27
8 -140.188995 27
9 -140.094879 27
10 -140.433716 27
11 -140.617950 27
12 -141.000381 27
13 -141.048172 27
14 -141.263412 27
15 -141.018845 27
Frame # 39
0 -177.081390 27
1 -121.400734 27
2 -130.182831 27
3 -134.461090 27
4 -136.769806 27
5 -138.577393 27
6 -139.311844 27
7 -140.160095 27
8 -140.479935 27
9 -140.291092 27
10 -140.247742 27
11 -140.372940 27
12 -140.317062 27
13 -140.215210 27
14 -140.180542 27
15 -140.090744 27
Frame # 40
0 -165.225433 27
1 -122.882362 27
2 -131.688354 27
3 -135.427795 27
4 -137.355698 27
5 -138.842819 27
6 -139.627350 27
7 -140.600311 27
8 -140.868561 27
9 -141.173706 27
10 -141.458084 27
11 -141.467331 27
12 -141.780716 27
13 -141.603195 27
14 -141.657166 27
15 -141.204391 27
Frame # 41
0 -168.330475 27
1 -123.345062 27
2 -131.743393 27
3 -135.638412 27
4 -137.124588 27
5 -138.488998 27
6 -138.960495 27
7 -139.631851 27
8 -139.994522 27
9 -139.898666 27
10 -140.154617 27
11 -140.467331 27
12 -140.902512 27
13 -140.955612 27
14 -141.361847 27
15 -141.018494 27
Frame # 42
0 -168.236374 27
1 -122.419350 27
2 -130.503876 27
3 -134.846649 27
4 -136.769806 27
5 -138.489304 27
6 -139.363892 27
7 -140.071762 27
8 -140.383148 27
9 -140.094879 27
10 -140.154312 27
11 -140.146088 27
12 -140.024612 27
13 -140.122650 27
14 -140.082108 27
15 -139.905533 27
Frame # 43
0 -169.554031 27
1 -123.252464 27
2 -131.511230 27
3 -135.427795 27
4 -137.568069 27
5 -139.284409 27
6 -140.102386 27
7 -140.952469 27
8 -141.353989 27
9 -141.369919 27
10 -141.458374 27
11 -141.372955 27
12 -141.390411 27
13 -141.418381 27
14 -141.460297 27
15 -141.111267 27
Frame # 44
0 -168.330078 27
1 -123.067558 27
2 -132.009003 27
3 -136.482391 27
4 -138.632431 27
5 -140.345245 27
6 -141.032410 27
7 -141.920609 27
8 -142.227737 27
9 -142.155090 27
10 -142.296204 27
11 -142.222321 27
12 -142.561646 27
13 -142.436432 27
14 -142.543152 27
15 -142.039368 27
Frame # 45
0 -171.341415 27
1 -123.252762 27
2 -131.422668 27
3 -135.427795 27
4 -137.213287 27
5 -138.842514 27
6 -139.451721 27
7 -140.248138 27
8 -140.771469 27
9 -140.585083 27
10 -140.713379 27
11 -140.901077 27
12 -141.292831 27
13 -141.510635 27
14 -141.755615 27
15 -141.575150 27
Frame # 46
0 -168.235977 27
1 -122.604553 27
2 -130.503876 27
3 -134.636841 27
4 -136.592422 27
5 -138.224167 27
6 -138.924820 27
7 -139.807648 27
8 -140.286057 27
9 -140.192978 27
10 -140.526825 27
11 -140.429214 27
12 -140.707367 27
13 -140.400299 27
14 -140.377441 27
15 -140.183868 27
Frame # 47
0 -173.881897 27
1 -121.770844 27
2 -130.592407 27
3 -134.812622 27
4 -136.326324 27
5 -137.958740 27
6 -138.521301 27
7 -139.279404 27
8 -139.800369 27
9 -139.702469 27
10 -140.061493 27
11 -140.184128 27
12 -140.609787 27
13 -140.770523 27
14 -141.066513 27
15 -140.926071 27
Frame # 48
0 -169.459946 27
1 -123.622871 27
2 -133.016739 27
3 -137.185471 27
4 -139.164627 27
5 -140.786850 27
6 -141.595642 27
7 -142.537186 27
8 -142.907043 27
9 -143.038040 27
10 -143.227768 27
11 -143.299332 27
12 -143.341949 27
13 -143.177200 27
14 -143.231934 27
15 -142.967133 27
Frame # 49
0 -173.129532 27
1 -124.271378 27
2 -133.282425 27
3 -137.624878 27
4 -139.608093 27
5 -141.317123 27
6 -142.086197 27
7 -143.065430 27
8 -143.392441 27
9 -143.626678 27
10 -143.786530 27
11 -144.054535 27
12 -144.415329 27
13 -144.380005 27
14 -144.610397 27
15 -144.080078 27
