Frame # 0
15 -194.089020 27
Frame # 8
0 -228.833618 26
1 -271.973969 27
2 -257.180939 27
3 -242.269608 26
4 -226.977051 27
5 -223.688278 27
6 -219.334198 26
7 -213.058380 26
8 -210.285843 27
9 -207.888184 27
10 -203.669296 27
11 -201.546906 27
12 -200.036942 27
13 -197.877319 27
14 -196.097900 27
15 -193.810257 27
Frame # 9
0 -229.963211 27
1 -270.121918 27
2 -259.749207 27
3 -242.533310 26
4 -226.355682 27
5 -223.334305 26
6 -219.685547 26
7 -213.323013 26
8 -210.577087 27
9 -207.888657 27
10 -203.575729 27
11 -201.546906 27
12 -199.939835 27
13 -198.340088 27
14 -196.294357 27
15 -194.181381 27
Frame # 10
0 -237.396042 26
1 -271.233154 27
2 -262.583160 27
3 -236.028778 27
4 -225.912720 27
5 -223.245926 26
6 -218.894989 26
7 -212.266006 26
8 -209.994583 27
9 -207.299530 27
10 -203.017380 27
11 -201.169281 27
12 -199.451462 27
13 -197.692200 27
14 -196.294769 27
15 -193.995834 27
Frame # 11
0 -236.173355 27
1 -271.325745 27
2 -261.343292 27
3 -236.556213 27
4 -226.444916 27
5 -223.069153 26
6 -219.158524 26
7 -212.442596 26
8 -209.897949 27
9 -207.103317 27
10 -202.737564 27
11 -200.792114 27
12 -199.549500 27
13 -197.599243 27
14 -195.802567 27
15 -193.439163 27
Frame # 12
0 -225.258575 27
1 -269.751526 27
2 -254.435562 27
3 -240.423584 26
4 -227.686142 27
5 -222.362137 26
6 -218.894989 26
7 -212.530655 26
8 -210.091675 27
9 -207.398117 27
10 -203.203217 27
11 -200.886078 27
12 -199.549500 27
13 -197.507126 27
14 -195.703720 27
15 -193.903061 27
Frame # 13
0 -226.575394 26
1 -268.732880 27
2 -256.029663 27
3 -236.995743 27
4 -225.025711 27
5 -222.185822 27
6 -217.928772 26
7 -211.561691 26
8 -209.023743 27
9 -206.122253 27
10 -201.899414 27
11 -199.847656 27
12 -198.183395 27
13 -196.303925 27
14 -194.522827 27
15 -192.325836 27
Frame # 14
0 -230.339569 27
1 -266.602417 26
2 -257.977997 27
3 -238.578064 27
4 -223.606567 27
5 -221.213196 26
6 -217.226517 27
7 -210.857864 26
8 -208.344574 27
9 -205.435516 27
10 -201.433807 27
11 -199.376099 27
12 -197.500351 27
13 -195.748199 27
14 -194.227493 27
15 -191.769165 27
Frame # 15
0 -237.490662 27
1 -271.881348 27
2 -267.011200 27
3 -241.478973 27
4 -229.637482 27
5 -226.957840 26
6 -222.759918 26
7 -216.404449 26
8 -213.780899 27
9 -210.733749 27
10 -206.369522 27
11 -204.095734 27
12 -202.281738 27
13 -200.375809 27
14 -198.460098 27
15 -196.315689 27
Frame # 16
0 -228.269058 26
1 -273.548218 27
2 -258.509369 27
3 -240.071945 26
4 -227.508759 27
5 -224.571609 26
6 -220.300415 26
7 -213.675171 26
8 -211.159592 27
9 -208.281097 27
10 -203.761963 27
11 -201.735687 27
12 -200.134995 27
13 -198.247543 27
14 -196.195908 27
15 -194.459702 27
Frame # 17
0 -228.269547 27
1 -270.491730 26
2 -258.420807 27
3 -238.226425 27
4 -226.622299 27
5 -223.511047 26
6 -219.158981 27
7 -212.354553 26
8 -209.897949 27
9 -207.103317 27
10 -202.830704 27
11 -200.792114 27
12 -199.354340 27
13 -197.691788 27
14 -195.802567 27
15 -193.439163 27
Frame # 18
0 -233.914612 26
1 -270.770142 27
2 -260.369141 27
3 -239.632431 26
4 -227.420044 27
5 -224.483688 27
6 -220.651794 26
7 -214.115387 26
8 -211.450867 27
9 -208.673035 27
10 -204.227600 27
11 -202.302094 27
12 -200.915146 27
13 -199.173050 27
14 -197.672974 27
15 -195.016373 27
Frame # 19
0 -236.361542 27
1 -273.085205 27
2 -262.228912 27
3 -239.545029 27
4 -227.952240 27
5 -224.925125 26
6 -220.739609 26
7 -214.027344 26
8 -211.256683 27
9 -208.378708 27
10 -204.227600 27
11 -202.396515 27
12 -200.525299 27
13 -198.432205 27
14 -196.491241 27
15 -194.552917 27
Frame # 20
0 -231.374603 27
1 -274.381653 27
2 -261.608978 27
3 -240.248276 27
4 -230.347595 27
5 -226.427567 26
6 -222.321213 27
7 -215.876205 26
8 -213.295456 27
9 -210.537079 27
10 -206.276398 27
11 -204.379379 27
12 -203.159927 27
13 -200.838577 27
14 -198.952728 27
15 -196.315231 27
Frame # 21
0 -243.417984 26
1 -276.141083 27
2 -268.871002 27
3 -241.917984 26
4 -232.830582 27
5 -228.460770 27
6 -223.813995 26
7 -217.284821 26
8 -214.654663 27
9 -211.616257 27
10 -207.207657 27
11 -205.228546 27
12 -203.647842 27
13 -201.764526 27
14 -200.133621 27
15 -198.077988 27
Frame # 22
0 -238.807968 27
1 -278.270935 27
2 -266.391296 27
3 -245.346848 27
4 -231.234543 27
5 -228.195160 26
6 -224.429367 27
7 -217.725067 26
8 -214.945892 27
9 -211.812454 27
10 -207.207657 27
11 -205.228546 27
12 -203.355087 27
13 -201.393890 27
14 -199.838303 27
15 -197.707321 27
Frame # 23
0 -239.842453 26
1 -275.955872 27
2 -265.594238 27
3 -239.984573 27
4 -229.105820 27
5 -225.632156 26
6 -221.618500 27
7 -215.171860 26
8 -212.324615 27
9 -210.046539 27
10 -205.531372 27
11 -203.718140 27
12 -202.086090 27
13 -200.190704 27
14 -198.362076 27
15 -195.851364 27
Frame # 24
0 -230.433167 26
1 -273.548218 27
2 -260.014893 27
3 -241.302643 26
4 -229.548782 27
5 -226.162430 26
6 -221.618011 26
7 -214.731674 26
8 -212.324615 27
9 -209.556015 27
10 -205.438705 27
11 -203.529327 27
12 -201.598679 27
13 -199.820923 27
14 -197.574112 27
15 -195.573013 27
Frame # 25
0 -239.278412 27
1 -273.177826 27
2 -261.874664 27
3 -239.281311 27
4 -227.775345 27
5 -224.041336 26
6 -219.773392 26
7 -212.970840 26
8 -210.480469 27
9 -207.397644 27
10 -203.203217 27
11 -201.358521 27
12 -199.549500 27
13 -197.784348 27
14 -195.999451 27
15 -193.810257 27
Frame # 26
0 -235.702362 26
1 -273.455597 27
2 -261.697540 27
3 -237.786392 26
4 -227.065262 27
5 -224.395325 27
6 -220.212585 26
7 -213.763214 26
8 -211.062515 27
9 -208.476822 27
10 -204.320709 27
11 -202.207703 27
12 -200.427719 27
13 -198.247543 27
14 -196.195908 27
15 -194.366928 27
Frame # 27
0 -236.643280 27
1 -272.992584 27
2 -264.442932 27
3 -240.072464 27
4 -229.637482 27
5 -227.046219 26
6 -222.936081 27
7 -216.316391 26
8 -213.587189 27
9 -211.027603 27
10 -206.648911 27
11 -204.567734 27
12 -202.964783 27
13 -200.838577 27
14 -199.050751 27
15 -196.686783 27
Frame # 28
0 -240.501114 26
1 -276.511505 27
2 -269.490906 27
3 -240.160355 27
4 -231.234543 27
5 -227.841629 26
6 -223.375275 27
7 -216.227844 26
8 -213.780899 27
9 -210.635162 27
10 -205.997025 27
11 -203.907364 27
12 -202.184143 27
13 -200.375809 27
14 -198.558960 27
15 -196.593552 27
Frame # 29
0 -228.928192 27
1 -273.548218 27
2 -259.217834 27
3 -240.423584 26
4 -227.863541 27
5 -224.395325 27
6 -220.739609 26
7 -213.939285 26
8 -211.353775 27
9 -208.378708 27
10 -204.041336 27
11 -202.302094 27
12 -200.524841 27
13 -198.710281 27
14 -196.983459 27
15 -194.645248 27
Frame # 30
0 -226.669968 27
1 -269.936707 27
2 -254.612686 27
3 -235.940857 27
4 -225.113922 27
5 -221.655106 26
6 -217.753082 26
7 -211.210037 26
8 -208.829559 27
9 -205.926056 27
10 -202.085693 27
11 -199.753265 27
12 -198.085815 27
13 -196.489044 27
14 -194.719284 27
15 -192.511383 27
Frame # 31
0 -234.479691 27
1 -270.121918 27
2 -262.406036 27
3 -239.808762 27
4 -226.267487 27
5 -223.422668 26
6 -219.509857 26
7 -212.970840 26
8 -210.577087 27
9 -207.790085 27
10 -203.389450 27
11 -201.358093 27
12 -199.549500 27
13 -197.784348 27
14 -196.195908 27
15 -194.089020 27
Frame # 32
0 -237.301956 26
1 -272.251770 27
2 -263.823029 27
3 -237.610580 26
4 -226.710953 27
5 -223.688278 27
6 -219.861237 26
7 -213.234955 26
8 -210.965424 27
9 -207.888184 27
10 -203.576157 27
11 -201.358093 27
12 -199.549042 27
13 -197.877319 27
14 -196.195908 27
15 -193.903061 27
Frame # 33
0 -224.129456 27
1 -271.047943 27
2 -255.144058 27
3 -243.676636 27
4 -227.242661 27
5 -223.952957 26
6 -220.124741 26
7 -214.027344 26
8 -211.547928 27
9 -208.771149 27
10 -204.693222 27
11 -202.868500 27
12 -201.501099 27
13 -199.358154 27
14 -197.672562 27
15 -195.294693 27
Frame # 34
0 -245.488556 27
1 -273.826019 27
2 -267.454010 27
3 -239.105499 27
4 -230.879776 27
5 -227.399750 26
6 -222.936081 27
7 -215.788162 26
8 -213.198395 27
9 -210.438950 27
10 -206.090134 27
11 -204.001755 27
12 -202.476898 27
13 -200.560928 27
14 -198.854309 27
15 -196.408005 27
Frame # 35
0 -234.761444 26
1 -276.418884 27
2 -260.811951 27
3 -242.972870 26
4 -230.701859 27
5 -226.162918 27
6 -221.705856 26
7 -215.347961 26
8 -212.615891 27
9 -210.144638 27
10 -205.903885 27
11 -203.906921 27
12 -202.476898 27
13 -200.468796 27
14 -198.460098 27
15 -196.036911 27
Frame # 36
0 -239.937073 27
1 -274.196411 27
2 -263.557343 27
3 -242.533859 27
4 -229.904114 27
5 -225.720551 26
6 -221.881531 26
7 -215.259918 26
8 -212.615891 27
9 -210.046539 27
10 -205.624512 27
11 -203.624161 27
12 -201.598206 27
13 -199.635391 27
14 -197.869888 27
15 -195.294693 27
Frame # 37
0 -243.700806 27
1 -275.029846 27
2 -267.719116 26
3 -236.644104 27
4 -225.646103 27
5 -222.450516 26
6 -218.455811 26
7 -211.914795 27
8 -209.412064 27
9 -207.005234 27
10 -202.737564 27
11 -200.602875 27
12 -199.061615 27
13 -197.321579 27
14 -195.506805 27
15 -193.439163 27
Frame # 38
0 -240.877487 26
1 -270.862732 27
2 -266.568390 27
3 -240.424088 27
4 -225.824005 27
5 -223.952957 26
6 -220.212585 26
7 -213.674667 26
8 -211.353775 27
9 -208.378708 27
10 -204.227600 27
11 -202.207703 27
12 -200.427261 27
13 -198.432632 27
14 -196.491684 27
15 -194.088608 27
Frame # 39
0 -230.621857 27
1 -274.011200 27
2 -259.926331 27
3 -240.775711 27
4 -229.548782 27
5 -225.808899 26
6 -221.881531 26
7 -214.995789 26
8 -212.324615 27
9 -209.948425 27
10 -205.438248 27
11 -203.246124 27
12 -201.501099 27
13 -199.727936 27
14 -197.967896 27
15 -195.573471 27
Frame # 40
0 -240.501633 27
1 -276.141083 27
2 -268.251068 27
3 -244.819412 27
4 -230.968445 27
5 -228.637054 26
6 -224.165833 27
7 -217.372879 26
8 -214.849274 27
9 -211.616257 27
10 -207.300797 27
11 -205.323380 27
12 -203.647842 27
13 -201.764084 27
14 -199.838715 27
15 -197.614090 27
Frame # 41
0 -233.350067 26
1 -274.937256 27
2 -262.140350 27
3 -244.995224 27
4 -230.701859 27
5 -226.515961 26
6 -222.759918 26
7 -216.140305 26
8 -213.683823 27
9 -210.929489 27
10 -206.462631 27
11 -204.473328 27
12 -202.964783 27
13 -200.746460 27
14 -198.755417 27
15 -196.686325 27
Frame # 42
0 -223.188522 27
1 -273.177826 27
2 -258.509369 27
3 -240.160355 27
4 -228.927902 27
5 -225.632156 26
6 -221.354477 26
7 -214.907745 26
8 -212.324615 27
9 -209.359772 27
10 -204.600113 27
11 -202.774109 27
12 -200.817566 27
13 -198.987961 27
14 -197.278793 27
15 -195.294693 27
Frame # 43
0 -238.902054 27
1 -274.011200 27
2 -264.354370 27
3 -239.105499 27
4 -229.726196 27
5 -226.427567 26
6 -222.321213 27
7 -215.876205 26
8 -213.198837 27
9 -210.340866 27
10 -205.997025 27
11 -203.812973 27
12 -202.184143 27
13 -200.283249 27
14 -198.460098 27
15 -196.315231 27
Frame # 44
0 -239.748367 26
1 -273.918610 27
2 -264.265808 27
3 -240.687805 27
4 -229.903580 27
5 -226.604797 27
6 -222.496414 26
7 -216.052261 26
8 -213.489639 27
9 -210.831390 27
10 -206.276398 27
11 -204.378937 27
12 -202.672043 27
13 -200.561340 27
14 -198.952316 27
15 -196.871902 27
Frame # 45
0 -238.807968 27
1 -275.122437 27
2 -263.557343 27
3 -241.039429 27
4 -227.509247 27
5 -224.659988 26
6 -220.300903 27
7 -213.499100 26
8 -210.965424 27
9 -208.084381 27
10 -203.575729 27
11 -201.546906 27
12 -199.646622 27
13 -197.876892 27
14 -196.393219 27
15 -194.181381 27
Frame # 46
0 -236.549713 27
1 -272.992584 27
2 -263.025970 27
3 -240.160355 27
4 -228.395706 27
5 -225.720551 26
6 -221.793701 26
7 -215.084290 27
8 -212.615891 27
9 -209.948425 27
10 -205.438248 27
11 -203.340515 27
12 -201.598679 27
13 -199.635391 27
14 -197.967896 27
15 -195.573013 27
Frame # 47
0 -234.949646 26
1 -272.899994 27
2 -263.114532 27
3 -236.467789 26
4 -227.952240 27
5 -224.925598 27
6 -220.739609 26
7 -213.939285 26
8 -211.547928 27
9 -208.378708 27
10 -204.041336 27
11 -201.924500 27
12 -200.329681 27
13 -198.802429 27
14 -197.180786 27
15 -195.294693 27
Frame # 48
0 -234.949646 26
1 -274.381653 27
2 -263.291656 27
3 -240.335663 26
4 -229.548782 27
5 -226.074539 27
6 -221.618011 26
7 -214.995789 26
8 -212.421707 27
9 -209.948425 27
10 -205.531372 27
11 -203.434937 27
12 -201.501099 27
13 -199.358154 27
14 -197.574112 27
15 -195.851364 27
Frame # 49
0 -230.809540 27
1 -274.844635 27
2 -262.760284 27
3 -239.545029 27
4 -230.790558 27
5 -227.134598 26
6 -222.760406 27
7 -215.524017 26
8 -212.907593 27
9 -210.438950 27
10 -205.810760 27
11 -204.001343 27
12 -202.281738 27
13 -200.283249 27
14 -198.361649 27
15 -196.500778 27
